node	human	monkey	mosquito
n123	0.9999956377897093	2.1811051453158612e-06	2.1811051453546134e-06
n125	0.9999996732031424	1.6339819619670311e-07	1.6339866133957708e-07
n145	0.9999968976277142	1.5511861428917048e-06	1.5511861428917048e-06
n146	0.9999996388486987	1.8057565060736248e-07	1.8057565060736248e-07
n150	0.9999996243090091	1.8784549544521946e-07	1.8784549544521946e-07
n155	0.9999999846246312	7.687684366899184e-09	7.687684366899184e-09
KY765324	1.0	0.0	0.0
MF434518	1.0	0.0	0.0
n205	0.99999779723479	1.1013826049931207e-06	1.1013826049931207e-06
MF098767	1.0	0.0	0.0
KU729217	1.0	0.0	0.0
KY120352	1.0	0.0	0.0
KY785426	1.0	0.0	0.0
MF073358	1.0	0.0	0.0
KY559014	1.0	0.0	0.0
KY559015	1.0	0.0	0.0
KY785455	1.0	0.0	0.0
KY785480	1.0	0.0	0.0
n300	0.9999999022998813	4.8850059414225395e-08	4.8850059414225395e-08
n308	0.999999999999895	5.2447765019448026e-14	5.2447765019448026e-14
KY559001	1.0	0.0	0.0
KY558995	1.0	0.0	0.0
KY559019	1.0	0.0	0.0
n60	1.0	0.0	0.0
KY785450	1.0	0.0	0.0
KY014297	1.0	0.0	0.0
n85	0.9999986807570665	6.596214666912172e-07	6.596214666912172e-07
KU820898	1.0	0.0	0.0
n73	0.9999994857536126	2.5712319367807296e-07	2.5712319367807296e-07
MF073357	1.0	0.0	0.0
n75	0.9999998951992808	5.240035957649474e-08	5.240035957649474e-08
KU365778	1.0	0.0	0.0
n78	0.9999999850158402	7.49207985447065e-09	7.49207985447065e-09
KU365777	1.0	0.0	0.0
KU365780	1.0	0.0	0.0
n183	0.999998854962318	5.725188409785474e-07	5.725188409785474e-07
n185	0.9999984124023527	7.937988237107114e-07	7.937988237107114e-07
MF801384	1.0	0.0	0.0
MF801386	1.0	0.0	0.0
KY785431	1.0	0.0	0.0
KU870645	1.0	0.0	0.0
n110	0.9999999980066753	9.966624252477264e-10	9.966624252477264e-10
MF434517	1.0	0.0	0.0
MF988734	1.0	0.0	0.0
n176	0.9999985748921684	7.125539157967386e-07	7.125539157967386e-07
n178	0.99999443116343	2.784418285045501e-06	2.784418285045501e-06
KU501216	1.0	0.0	0.0
KU501217	1.0	0.0	0.0
n169	0.999995358575256	2.320712371976818e-06	2.320712371976818e-06
MG494697	1.0	0.0	0.0
