node	AUS	BRA	CAF	CAN	CHN	COL	CUB	DOM	ECU	GBR	GTM	GUF	HND	HTI	IDN	IND	ITA	JAM	JPN	KHM	KOR	MEX	MTQ	MYS	NGA	NIC	PAN	PER	PHL	PRI	PYF	RUS	SEN	SGP	SLV	SUR	THA	TWN	UGA	USA	VEN
root	0.0077030960185222	0.09144776072752323	1.5424565429717844e-08	0.007703504351428516	0.03904488565211883	0.007849312073100282	0.03248726952043357	0.06366917631338491	0.007713217004786677	0.007704087078212673	0.023124634798533137	0.007703113460731882	0.07227063524709595	0.02329441238159002	0.007703102656484521	0.007785386753960421	0.023323483965044113	0.022352269806550078	0.030781030185368208	0.0077033914334634045	0.015428220171338223	0.025419012381840064	0.007836536384685998	0.06295743031322046	1.5424565429717844e-08	0.07019081093739234	0.015431731733683432	0.0077198103148434965	0.007705402994144769	0.007835549427199755	0.040082720763606236	0.04624833834407492	1.5424565429717844e-08	0.031017997291986205	0.0077023710209674825	0.015790831379796182	0.04181152907391734	0.007702837871628975	1.5424565429717844e-08	0.08233047303936189	0.015424565429717844
n0	1.4058349143208491e-09	1.66894524696009e-08	2.8150230203072294e-15	1.4059093352818529e-09	7.1257923553542445e-09	1.4325197218705012e-09	5.929010576255751e-09	1.1619789084032358e-08	1.4076820204779573e-09	1.4060157853028633e-09	4.220305563270523e-09	1.4058380975985396e-09	1.3189577550161404e-08	4.2512904105788594e-09	1.4058333809574918e-09	1.4208517925056618e-09	4.256596049628007e-09	4.079346957829183e-09	5.617616963421854e-09	1.4057853995697018e-09	2.8154871383387234e-09	4.63903518089757e-09	1.4301881257454535e-09	0.9999998289952715	2.8150230203072294e-15	1.2810004243108599e-08	2.816330889285812e-09	1.4088853165886026e-09	1.4057936681072095e-09	1.4300080034556875e-09	7.315197645782226e-09	8.44044117046544e-09	2.8150230203072294e-15	5.660855817877506e-09	1.4057026004244053e-09	2.881867501970145e-09	7.623537047851481e-09	1.4057876237865101e-09	2.8150230203072294e-15	1.502552392380931e-08	2.8150230203072296e-09
n1	0.005144148070396731	0.06106904239068823	1.0300563213223323e-08	0.005149096911935316	0.026078817834707183	0.005241790153355748	0.021695079504510287	0.042518434528231584	0.00515090552775253	0.005144808540045736	0.015442688716926247	0.005144158355866993	0.04826251022853841	0.015556066609770892	0.005271423754903739	0.0052637169400459845	0.015575480685612557	0.014926901451485742	0.020580146012882237	0.009940127899740421	0.0197102223628163	0.01698488964759304	0.005233258516811214	0.005151571485948437	1.0300563213223323e-08	0.04687359837412563	0.010305348888861256	0.005155308556630983	0.02658046035004243	0.0052325994241436006	0.026878408861399892	0.030884755540785312	1.0300563213223323e-08	0.021121133137709372	0.005143662552743071	0.01054515652697493	0.36061095032651325	0.0051522319509337226	1.0300563213223323e-08	0.05498049496309465	0.010300563213223325
HQ234499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX377336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n2	0.0009851780763770405	0.011695557965310863	1.9726989226191663e-09	0.0009973530764228401	0.00500536536384486	0.0010038746012301619	0.004154904841488954	0.008142862506549184	0.0009864689507527243	0.0009853012941079915	0.0029574863785230463	0.0009851767749334218	0.009242931668873406	0.002979199797724857	0.0013151253739405232	0.0011632145016364404	0.0029829178591263272	0.002858706053430826	0.004000196875338534	0.013418121170284082	0.0026680686469866483	0.003276872191955742	0.0010022406759902316	0.0009860536446448995	1.972698922619166e-09	0.00897693602746073	0.001973615445044157	0.0009873121910828877	0.002568835942521431	0.001002114450718041	0.00541425265442603	0.005914853656006838	1.9726989226191663e-09	0.005022743733736565	0.0009850818218451152	0.0020195418919335267	0.867832760164949	0.0010065491683449133	1.972698922619166e-09	0.01052951774904212	0.001972698922619166
n467	0.006121253557108712	0.07266882094853104	1.225710694830539e-08	0.0061225284643419125	0.031027881666685762	0.006237443640729835	0.025815958237836747	0.050594612012868016	0.006129295906191858	0.006122040824228114	0.018375955106004562	0.006121267140610046	0.05742974798751451	0.018510868598539253	0.006147126644616173	0.0061997787077629225	0.018533970287152587	0.01776219646541273	0.0244650768822127	0.0070962285024990055	0.06731690227479403	0.020201213186785888	0.006227291459785381	0.006125535461537909	1.225710694830539e-08	0.0557770188319425	0.012262801640614907	0.00613453526978223	0.13157270419149392	0.0062265071755527104	0.03187424629508428	0.036751170193266756	1.225710694830539e-08	0.024731174101846227	0.006120677162005049	0.01254815961634253	0.10084434662204866	0.0061227265038075645	1.225710694830539e-08	0.0654237824557299	0.01225710694830539
n3	0.0008846826233479441	0.010502546600991302	1.771472761423532e-09	0.0008892315066464401	0.004488584087709637	0.0009014738597834438	0.003731081650935416	0.007312245657445199	0.0008858436815732277	0.0008847951323409439	0.0026558064698888268	0.000884683314808377	0.00830010170298508	0.0026753050006744104	0.0010072142808351073	0.000956341767224681	0.0026786437993235536	0.0025671022823115872	0.00355870928510068	0.030948396435243844	0.002029878601275156	0.0029289470342670786	0.0009000066039221715	0.0008852911982874987	1.7714727614235315e-09	0.008061239082837093	0.0017722957935104298	0.0008866009067428116	0.0014727792690836876	0.0008998932543233427	0.004710331474997046	0.005311505987700742	1.7714727614235315e-09	0.0039544087005272495	0.0008845980474583423	0.0018135374897270346	0.8646563669223001	0.000892601733658238	1.7714727614235313e-09	0.009455448912897634	0.0017714727614235315
n5	8.140094678549065e-05	0.0009662436285397973	1.6297706936057674e-10	0.00011393941002303742	0.0004441792790139386	8.293639674967999e-05	0.0003432628298082501	0.0006727331030127531	8.149840645496186e-05	8.140193899315305e-05	0.0002443365569468417	8.139165168072145e-05	0.0007636167376687312	0.0002461304391184863	0.0009668851637035663	0.0005318258474632983	0.0002464376115632858	0.000236175692808162	0.0004956740712678465	0.0004641304880049843	0.00018440004931206564	0.0003382223172251456	8.280140790566288e-05	8.144642452666548e-05	1.6297706936057674e-10	0.0007416411642028203	0.0001630527890444654	8.156807184393778e-05	0.00013014108336182099	8.279097964177278e-05	0.0011962683316867257	0.0004886632742074991	1.6297706936057676e-10	0.003161073941989669	8.138380700869292e-05	0.00016684706177121067	0.9847037708000508	0.00013884086695416532	1.6297706936057676e-10	0.0008699097083910928	0.0001629770693605768
KU681082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
