node	human	monkey	mosquito
KX156776	1.0	0.0	0.0
n83	0.9999996219755481	1.890122258691738e-07	1.890122258691738e-07
KY075934	1.0	0.0	0.0
n213	0.9999987856212391	6.071893804124045e-07	6.071893804124045e-07
KY785419	1.0	0.0	0.0
MF098764	1.0	0.0	0.0
KY785413	1.0	0.0	0.0
KY785484	1.0	0.0	0.0
KY785435	1.0	0.0	0.0
MF664436	1.0	0.0	0.0
MF098768	1.0	0.0	0.0
MF098769	1.0	0.0	0.0
KY785415	1.0	0.0	0.0
KY785470	1.0	0.0	0.0
KY014314	1.0	0.0	0.0
KY785420	1.0	0.0	0.0
KY014318	1.0	0.0	0.0
n242	1.0	5.346525356623457e-24	2.2203809313767733e-20
KY785425	1.0	0.0	0.0
KY785453	1.0	0.0	0.0
KY014300	1.0	0.0	0.0
KY325464	1.0	0.0	0.0
KY325476	1.0	0.0	0.0
n229	0.9999943915395118	5.560766338204807e-07	5.052383854461227e-06
n230	0.975275789119334	6.568158159143896e-05	0.024658529299074576
KY075937	0.0	0.0	1.0
KY785422	0.0	0.0	1.0
KY785464	1.0	0.0	0.0
KY785462	1.0	0.0	0.0
KY785465	1.0	0.0	0.0
KY785441	1.0	0.0	0.0
KY785443	1.0	0.0	0.0
n244	0.9999999487797114	2.556993596829986e-08	2.5650352662439224e-08
n255	0.9999992230734915	3.8846325423010473e-07	3.884632542301052e-07
KY325472	1.0	0.0	0.0
KX842449	1.0	0.0	0.0
KY075936	1.0	0.0	0.0
n264	3.183156306505838e-06	4.525695872807576e-08	0.9999967715867347
KY325483	1.0	0.0	0.0
n262	0.9899072109167428	6.447954162253826e-05	0.010028309541634712
KX922704	1.0	0.0	0.0
KX922706	1.0	0.0	0.0
KY325478	1.0	0.0	0.0
KX922705	1.0	0.0	0.0
KY014298	1.0	0.0	0.0
n231	0.021342596055335946	1.2194636468652913e-05	0.9786452093081953
KY325473	1.0	0.0	0.0
n245	0.9999999891514167	4.842531805662797e-09	6.006051510810608e-09
KY014326	1.0	0.0	0.0
KY325467	1.0	0.0	0.0
KX832731	1.0	0.0	0.0
KX838904	0.0	0.0	1.0
KY014324	0.0	0.0	1.0
n263	0.0013636642933230268	8.845255762241964e-06	0.9986274904509147
KY325477	1.0	0.0	0.0
n232	0.017015280557288518	5.935696257860336e-07	0.9829841258730857
KX838906	0.0	0.0	1.0
n246	0.999998860130017	8.734405404888742e-09	1.1311355774982397e-06
n253	0.9999999248197837	3.7588403526786285e-08	3.759181280941499e-08
KY785472	0.0	0.0	1.0
KY075938	0.0	0.0	1.0
n233	1.1933169752997833e-05	6.025748815189981e-08	0.9999880065727589
n234	0.022715041459480372	7.398638430136004e-06	0.9772775599020895
n247	0.9999996291674799	2.315398750783964e-09	3.685171214131928e-07
n251	0.9997541112349755	1.397153860950021e-06	0.00024449161116347806
KY785412	1.0	0.0	0.0
KY075935	1.0	0.0	0.0
KY014299	0.0	0.0	1.0
KX922708	0.0	0.0	1.0
KY785459	1.0	0.0	0.0
MF988743	0.0	0.0	1.0
n248	0.9994775837347862	3.2035605704049567e-06	0.0005192127046433147
n250	0.9999999853891711	2.9888428311424776e-09	1.1621986009627016e-08
KX838905	0.0	0.0	1.0
n252	0.9999989060680228	2.3367307926377262e-08	1.0705646692219934e-06
n249	0.0	0.0	1.0
KY325468	1.0	0.0	0.0
KX922703	1.0	0.0	0.0
KY785445	1.0	0.0	0.0
KY785474	1.0	0.0	0.0
KY325469	1.0	0.0	0.0
KY785468	0.0	0.0	1.0
KY075939	0.0	0.0	1.0
