node	AUS	BRA	CAF	CAN	CHN	COL	CUB	DOM	ECU	GBR	GTM	GUF	HND	HTI	IDN	IND	ITA	JAM	JPN	KHM	KOR	MEX	MTQ	MYS	NGA	NIC	PAN	PER	PHL	PRI	PYF	RUS	SEN	SGP	SLV	SUR	THA	TWN	UGA	USA	VEN
root	0.008592496865216483	0.05925555910673392	1.7180089930350325e-08	0.008591903721121511	0.04353019065735584	0.008752920563439357	0.036271913797280946	0.07114075788968902	0.008596402681168938	0.008590026294361943	0.025763419403988165	0.008591073152042624	0.08133232076772917	0.025950857889196408	0.008591946511846828	0.008667383204598006	0.025988742394818767	0.025045912160823653	0.03435303150290345	0.008592733601735295	0.017212439940420817	0.026496502085752428	0.008736367893834097	0.06687894678312735	1.7180089930337705e-08	0.07833624901868076	0.01721498606788606	0.008605389353608424	0.008598272875039155	0.008834639487884967	0.008800619018692125	0.051535701789255234	1.7180089930337705e-08	0.035798654369499805	0.00859129301384643	0.017654139677612535	0.012841589856221157	0.008592605682480542	1.718008993035033e-08	0.09189185226939789	0.01718008993035033
n0	1.843381365961378e-09	1.2712322762566913e-08	3.685710700850003e-15	1.8432541160786159e-09	9.33869904976826e-09	1.8777976783093957e-09	7.781553028239656e-09	1.5262100121920573e-08	1.8442192956642998e-09	1.8428513449037062e-09	5.527125351073728e-09	1.8430759313041028e-09	1.744853526342813e-08	5.567337249467967e-09	1.8432632366739395e-09	1.8594470135202833e-09	5.575464758016224e-09	5.373195765443505e-09	7.369887836084532e-09	1.843351095466069e-09	3.692114068804183e-09	5.6843963953895745e-09	1.874246570501516e-09	0.9999997998345579	3.6857107008472946e-15	1.6805776479815825e-08	3.693197103310945e-09	1.8461472410306821e-09	1.8434674211868002e-09	1.89532915314522e-09	1.8880306067751654e-09	1.105615211157392e-08	3.6857107008472946e-15	7.680022864721566e-09	1.84312309910161e-09	3.787410414489624e-09	2.736124086826128e-09	1.8434047107796985e-09	3.685710700850003e-15	1.9713912127545016e-08	3.685710700850003e-09
n1	0.005239160310546013	0.036130286495413326	1.0475330594424901e-08	0.005238806939070546	0.026541962971507998	0.005336976519941733	0.022116315447671914	0.04337712786450109	0.005241541829706183	0.005237653912933221	0.015708901210279874	0.005238292220435389	0.049591297339408015	0.01582318932557115	0.005240061961881345	0.005284956655958343	0.01584628889736674	0.015271410742737872	0.020946322255083128	0.006914543125433524	0.021589201378374414	0.01615588859367895	0.00532688375051862	0.005248234387696623	1.0475330594417203e-08	0.04776448256817366	0.010496608048654613	0.005247021333313502	0.029073720863162445	0.005386803543715125	0.005366151016452009	0.03142320650513235	1.0475330594417203e-08	0.021827754993746985	0.005238426278236557	0.010764376102388316	0.39702171122228336	0.005239230120653335	1.04753305944249e-08	0.056029830772624356	0.010475330594424896
HQ234499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX377336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n2	0.0003297780718215243	0.0022742148566881745	6.593679369131366e-10	0.00032977573132618405	0.0016707035791892143	0.0003359350968055084	0.001392107786709157	0.002730366077845361	0.00032992797614775566	0.0003296832518750113	0.0009887941663346779	0.0003297234300342613	0.0031215159388796915	0.000995988012687691	0.0003328050364442093	0.0003329857692989964	0.0009974420113812055	0.0009612564018314877	0.001318510011166092	0.004456995423940908	0.0009440378087478939	0.0010169297126223446	0.0003352998091177098	0.0003300310213559236	6.593679369126523e-10	0.0030065273878288707	0.0006607072427204086	0.0003302728825883017	0.0009388244955523918	0.00033907145050545464	0.0003379899448823393	0.0019779284918713426	6.593679369126523e-10	0.0013739520007903846	0.00032973186828019426	0.0006775618581972324	0.9593266756952831	0.000329790773019745	6.593679369131366e-10	0.0035267883518444467	0.0006593679369131365
n465	0.006533427671829139	0.04505581039486226	1.3063126669250864e-08	0.006532978488382879	0.0330988041843927	0.00665540812124069	0.027579867532181595	0.05409289098177411	0.006536397514754319	0.006531549138006026	0.019589583784004688	0.006532345131190162	0.06184219132730252	0.019732105312407298	0.006533281135855318	0.0065903983290126695	0.01976091133715764	0.019044016907372403	0.026120822308564103	0.006901813830188499	0.0759966212312588	0.020146993667756408	0.006642822062573685	0.006536002474740809	1.3063126669241266e-08	0.05956408539615477	0.013089660445659772	0.006543230659451932	0.14167074292657203	0.006717544272194247	0.006691696323873882	0.039185906662367015	1.3063126669241266e-08	0.02722001866539927	0.006532512306251788	0.013423577162881447	0.09530601034798092	0.006533511173125369	1.3063126669250864e-08	0.06987128186952127	0.013063126669250861
n3	0.0003050205703611369	0.0021034822263327623	6.098670632775037e-10	0.0003050071546040972	0.0015452648325912648	0.0003107153676591483	0.0012875977737417707	0.002525388706893447	0.0003051592208870617	0.0003049328688532791	0.0009145622051802917	0.0003049700307087743	0.0028871736886855424	0.0009212159863294338	0.0003061412108071196	0.0003078037003278159	0.0009225608286603704	0.0008890917893068542	0.0012194985089305265	0.010510132148118374	0.0007169799339450549	0.0009405855254352891	0.00031012777306316605	0.00030513473727752813	6.098670632770556e-10	0.00278081769832877	0.0006111058230863827	0.00030547823409080656	0.000532845114531737	0.00031361626519041196	0.00031249245233650136	0.0018294390327162494	6.098670632770556e-10	0.001270800702683562	0.0003049778354684209	0.00062669510832164	0.9564862668227994	0.0003050276220284921	6.098670632775037e-10	0.0032620209969718775	0.0006098670632775036
n5	1.9452762641393057e-06	1.3415010147648226e-05	3.889442344775088e-12	1.9971962395886215e-06	9.918062439223792e-06	1.981594975224873e-06	8.211686785175022e-06	1.6105729207315427e-05	1.9461605111746223e-06	1.944716945456728e-06	5.832643180700068e-06	1.9449539461132263e-06	1.841302191521098e-05	5.875077835254555e-06	9.713661712605449e-06	2.8124008901855405e-06	5.8836546006251575e-06	5.670204970797754e-06	7.900849633789089e-06	1.1497556996205203e-05	4.552385698383791e-06	5.998607552029585e-06	1.977847576093508e-06	1.9459888949207102e-06	3.88944234477223e-12	1.7734733944893267e-05	3.8973425662262454e-06	1.948195025805597e-06	3.354902792223741e-06	2.0000955212870174e-06	2.563781296052827e-06	1.1667292873288421e-05	3.88944234477223e-12	8.124431769157095e-06	1.9450037211617383e-06	3.996763620042357e-06	0.9997686230624334	1.9670276811934995e-06	3.889442344775088e-12	2.0803619934783704e-05	3.889442344775087e-06
KU681082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
