node	Africa	Caribbean	Central America	Eastern Asia	Europe	Northern America	Oceania	South America	South-eastern Asia	Southern Asia
NODE_0000445	8.823484139972531e-09	0.13364867886647575	0.11664168404209858	0.15694088129765593	0.15276853219560438	0.17776796277732987	0.019583905706088943	0.008138942508209145	0.2256859196430809	0.008823484139972528
node_1	1.1335430967673702e-14	1.716969565739417e-07	1.4984826134866626e-07	1.9948738064963898e-07	1.9626001738826743e-07	2.2837647476607188e-07	2.515919441234984e-08	1.0456008022241089e-08	0.9999990073802645	1.1335430967673701e-08
node_2	1.7671385664722174e-09	0.026766720610181198	0.02336061526934428	0.058629737771702585	0.030595982347064725	0.03560317289816705	0.003922573995627747	0.0016300408056948437	0.8177240159686067	0.0017671385664722167
HQ234499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KX377336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
node_4	2.138668190357389e-09	0.032394253068370266	0.028272035782378583	0.13644188634820265	0.037028592686442444	0.04308817159560242	0.004746940068236322	0.001972746498925386	0.7139167036228165	0.002138668190357389
node_3	1.3571467281966578e-10	0.0020556603760383484	0.0017940745102260163	0.0035733067170631507	0.002349744277336183	0.0027349614304704234	0.00030189715568934957	0.00012518568652440654	0.9869294550381178	0.00013571467281966578
KU681082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
node_7	8.636009815269066e-13	1.3080901877069857e-05	1.1416337495226829e-05	0.9999023803483813	1.495226287684578e-05	1.7399091977191465e-05	1.9167829915852483e-06	7.966012775881028e-07	3.7194071278167386e-05	8.636009815269066e-07
node_5	8.010676629182077e-11	0.00121337142032883	0.0010589680873471688	0.001568968607677321	0.0013869570014749153	0.0016140163007976706	0.000177889607962109	7.389194053333507e-05	0.9928258301874803	8.010676629182075e-05
node_6	3.2820730564869763e-12	4.971332423612266e-05	4.338722916988554e-05	7.4566231390032e-05	5.682533967809877e-05	6.792281706076142e-05	9.022855460406923e-06	3.027443976861157e-06	0.9996922526826892	3.2820730564869745e-06
KY120353	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
KY553111	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
MG645981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
node_8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
node_9	3.500161406178724e-12	5.3016692763803024e-05	4.627023909821605e-05	0.0001684868684872025	6.0601289919844606e-05	0.00011499447742389788	7.843628996349237e-06	3.2286126435344605e-06	0.9995420580257609	3.5001614061787226e-06
node_10	1.2945385830158346e-12	1.9608282693902415e-05	1.7113099313726317e-05	2.6885585606555077e-05	2.2413454374784228e-05	2.6198266033468108e-05	1.3410068392185616e-05	1.1941059715960862e-06	0.9998718825977363	1.2945385830158346e-06
KU955593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
J860885	1.5326145810721799e-10	0.002321440269199959	0.0020260335133813817	0.002695555491364269	0.002653546787841871	0.0030877794905102454	0.00034016656078175993	0.00014137116092360707	0.9865808451146282	0.00015326145810721798
node_11	1.379198457148945e-11	0.00020890619710822305	0.00018232257022067692	0.0013322323801082414	0.00023879243228938635	0.0002948623702354668	3.064019734711746e-05	1.2721977817462205e-05	0.99768572987651	1.3791984571489449e-05
node_12	2.6828345228344268e-11	0.0004063670131958884	0.0003546562013207877	0.00048637978064875826	0.00046450210106955094	0.003050259001569458	5.9556176139408516e-05	2.4746954370857055e-05	0.9951267043996286	2.6828345228344272e-05
KU179098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
