node	AUS	BRA	CAF	CAN	CHN	COL	CUB	DOM	ECU	GBR	GTM	GUF	HND	HTI	IDN	IND	ITA	JAM	JPN	KHM	KOR	MEX	MTQ	MYS	NGA	NIC	PAN	PER	PHL	PRI	PYF	RUS	SEN	SGP	SLV	SUR	THA	TWN	UGA	USA	VEN
NODE_0000445	0.009779548549938679	0.09055133185157432	0.009779548549938266	0.00977954858455686	0.031059500960292974	0.009779548549938266	0.02172649060183562	0.02757208516019443	0.009779548549938266	0.009779548549938266	0.009779548549938266	0.009779548549938266	0.026014721872708237	0.019409402915519146	0.009779548605309954	0.009779548549938266	0.027672712265623536	0.018458466522054753	0.027484574455586504	0.009779548695677157	0.009779548608220426	0.07831683834281462	0.009779548549938266	0.009779859852990116	0.009779548549938266	0.0772289998996015	0.009779548549938266	0.009779548549938266	0.00977954865280809	0.009779548549938264	0.026134614016577053	0.045559129019848744	0.009779548549938266	0.04167771002595394	0.009779548549938266	0.01394664223280505	0.0891124267605734	0.009779548572950296	0.009779548549938266	0.09435138844804321	0.018793036276867386
node_1	2.7368166064254107e-08	2.5340882299407427e-07	2.7368166064254107e-08	2.7368166064254137e-08	8.692032917395775e-08	2.7368166064254107e-08	6.080180488374863e-08	7.716076069858266e-08	2.7368166064254107e-08	2.7368166064254107e-08	2.7368166064254107e-08	2.7368166064254107e-08	7.280246370188091e-08	5.4317411431358865e-08	2.7368166064254156e-08	2.7368166064254107e-08	7.744236667639296e-08	5.165620626427161e-08	7.691586099893912e-08	2.7368166064254236e-08	2.7368166064254156e-08	2.1917046849846912e-07	2.7368166064254107e-08	0.9999972288588737	2.7368166064254107e-08	2.1612614155301674e-07	2.7368166064254107e-08	2.7368166064254107e-08	2.7368166064254193e-08	2.7368166064254107e-08	7.313798202574892e-08	1.274976858482767e-07	2.7368166064254107e-08	1.1663549518890913e-07	2.7368166064254107e-08	3.902982011051601e-08	2.4938202957206665e-07	2.7368166064254127e-08	2.7368166064254107e-08	2.640433200216889e-07	5.259250312532118e-08
node_2	0.009755023979552083	0.0903242479933036	0.009755023449382323	0.009799443160359288	0.031029469885144382	0.00975502344938232	0.02167200502266835	0.027502940029656153	0.00975502344938232	0.00975502344938232	0.009755023449382323	0.009755023449382318	0.025949482289653342	0.01936072811789216	0.009826071809985746	0.009755023449382318	0.02760331478295809	0.01841217647653268	0.027462833304535226	0.009942023515193658	0.009829806285835303	0.07812043578642122	0.00975502344938232	0.009755023449624325	0.00975502344938232	0.07703532541874981	0.00975502344938232	0.00975502344938232	0.009887017480842272	0.009755023449382318	0.02655504697800815	0.04544487607506837	0.00975502344938232	0.04163517598129697	0.00975502344938232	0.013911666916569265	0.09021528120824489	0.009784550579889788	0.00975502344938232	0.09411477453221102	0.01874590719906914
HQ234499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX377336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
node_4	0.00970910577175708	0.08989908408658591	0.009709105756469077	0.009710386645687213	0.03083715718621625	0.009709105756469077	0.021569993123198426	0.02737348144239125	0.009709105756469077	0.009709105756469077	0.009709105756469077	0.009709105756469077	0.025827335954975963	0.019269595586620513	0.009711154510886019	0.009709105756469077	0.0274733837235231	0.01832550885654173	0.027287961663668644	0.009714498100606869	0.012290278116842917	0.07775271650831772	0.009709105756469077	0.009709105756476055	0.009709105756469077	0.07667271384386184	0.009709105756469077	0.009709105756469077	0.014264955225390253	0.009709105756469077	0.02596037769204129	0.04523096332796703	0.009709105756469077	0.04137928983410591	0.009709105756469077	0.013846183563023164	0.08850878865575272	0.009709957202421283	0.009709105756469077	0.09367176859282217	0.018657668681282547
node_3	0.009534160431528953	0.08827917048571304	0.009534154655024992	0.010018132910606057	0.030801598747658077	0.009534154655024996	0.021181317363586832	0.02688023099803239	0.009534154655024992	0.009534154655024992	0.009534154655024994	0.00953415465502499	0.025361945940073835	0.01892237134879889	0.010308267337670976	0.009534154655024994	0.026978333111923377	0.01799529636948141	0.027309018968625202	0.011571627741958026	0.009540862850152139	0.07635166848859293	0.009534154655024994	0.0095341546550467	0.009534154655024992	0.07529112669524589	0.009534154655024994	0.009534154655024994	0.00954599482799314	0.009534154655024994	0.030773790577967933	0.04441593390588742	0.009534154655024992	0.04130727335537776	0.009534154655024992	0.013596685295529907	0.10132750643944542	0.00985586969551072	0.009534154655024992	0.09198387071909701	0.018321470913121016
KU681082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
node_7	1.3704000319066038e-06	1.2688883073124273e-05	1.3704000319010335e-06	1.3704004986222744e-06	4.352342621559767e-06	1.3704000319010333e-06	3.0445151186494174e-06	3.863653438618797e-06	1.3704000319010335e-06	1.3704000319010333e-06	1.3704000319010335e-06	1.3704000319010333e-06	3.6454214120631294e-06	2.7198235418316393e-06	1.3704007784114972e-06	1.3704000319010333e-06	3.877754231491391e-06	2.5865696132596695e-06	3.851391126739576e-06	1.3704019967247767e-06	0.9998612395886343	1.0974473639078025e-05	1.3704000319010335e-06	1.370400031901036e-06	1.3704000319010335e-06	1.082203573975476e-05	1.3704000319010335e-06	1.3704000319010333e-06	1.372060059707e-06	1.3704000319010333e-06	3.6622268518910663e-06	6.3841629849649986e-06	1.3704000319010335e-06	5.84026360322511e-06	1.3704000319010335e-06	1.954331415520094e-06	1.2487264286459917e-05	1.3704003421448124e-06	1.3704000319010335e-06	1.3221381854065396e-05	2.63345259567211e-06
node_5	0.009224042372924703	0.08540775357370915	0.009224041793351208	0.009272600743938644	0.02934755069704939	0.009224041793351208	0.02049236284382975	0.026005910656180287	0.009224041793351208	0.009224041793351206	0.009224041793351208	0.009224041793351206	0.024537010125869604	0.018306892468021196	0.009301710777592212	0.009224041793351206	0.026100821849808737	0.017409972021835498	0.025974952217434084	0.0288706465279149	0.009224714846142222	0.07386821449971866	0.009224041793351208	0.009224041793353385	0.009224041793351206	0.07284216843906738	0.009224041793351208	0.009224041793351206	0.00922522975245366	0.009224041793351206	0.025181350604408136	0.04297123819180973	0.009224041793351206	0.039378056238893296	0.009224041793351206	0.013154432454156878	0.12034388616114369	0.009256320402098672	0.009224041793351206	0.08899195559736434	0.017725537243013574
