node	country_code
KY785469	COL
KY785466	COL
node_275	COL
node_294	COL
node_295	COL
KY559026	BRA
node_202	DOM
MF073357	BRA
KY441403	BRA
KY441402	BRA
KU820898	CHN
node_224	CHN
KU365778	BRA
node_240	SUR
node_260	PRI
MH063262	CUB
MH063263	CUB
KY693677	HND
KY765325	NIC
KY785418	HND
KY014315	HND
MG494697	MEX
KY606273	MEX
MF801385	HND
KY328289	HND
node_335	HND
KY014310	HND
node_318	HND
MF434516	NIC
KY785448	HND
MF434522	NIC
node_283	HND
MF801391	MEX
MF801412	MEX
KX856011	MEX
KY648934	MEX
MF801414	MEX
node_314	MEX
KY120349	MEX
node_361	MEX
MF801413	MEX
KY631493	MEX
KX827268	USA
KY606272	MEX
KY317937	COL
node_272	PER
node_254	MTQ
KY317936	COL
KY317939	COL
KY317940	COL
KY317938	COL
node_309	PAN
node_308	COL
KY014302	DOM
KY785476	DOM
node_234	DOM
KX766028	DOM
node_242	CHN
KU758877	GUF
KY348640	SUR
KU937936	SUR
KY785456	BRA
KY785481	PRI
node_298	PRI
KY014312	HND
KY785452	HND
KY785442	HND
KY014319	HND
node_350	NIC
KY785414	HND
KY693676	HND
MF801401	MEX
MF801417	MEX
KX446950	MEX
KX446951	MEX
KY693678	PER
KY693679	PER
node_274	MTQ
node_273	MTQ
KX156775	PAN
KX156774	PAN
KX156776	PAN
KU820897	COL
node_324	COL
LC190723	JPN
KY785423	DOM
KY785419	JAM
KY785465	DOM
KY785441	DOM
KX269878	ITA
MH063264	CUB
MF098766	RUS
node_290	DOM
node_292	DOM
node_292	ITA
node_292	USA
node_339	DOM
node_342	DOM
node_340	RUS
node_341	DOM
node_338	DOM
node_320	DOM
KX056898	CHN
node_261	CHN
node_312	PRI
node_313	PRI
MF434521	NIC
node_362	NIC
KY075932	USA
KY785451	MTQ
KU647676	MTQ
node_293	MEX
KX247646	COL
node_343	VEN
MF098764	RUS
KY785413	DOM
KU853012	ITA
KX922707	USA
KY785484	DOM
KY785435	DOM
KY785420	DOM
KY014318	DOM
MF664436	RUS
NODE_0000457	RUS
KY785415	DOM
KY785470	DOM
KY014314	DOM
MH063261	CUB
node_354	HTI
KY785424	JAM
node_352	DOM
node_363	USA
node_337	DOM
KY379148	CHN
node_281	CHN
KX377337	PRI
KY075933	USA
KY075934	USA
KY785464	PRI
KY785462	PRI
KY765317	NIC
KY765318	NIC
KU922960	MEX
KU922923	MEX
KX702400	VEN
KX893855	VEN
MF098769	RUS
MF098768	RUS
MF384325	HTI
node_366	HTI
KY785430	JAM
node_364	DOM
node_371	USA
node_370	USA
MF098765	RUS
node_353	DOM
KU955590	CHN
MF167360	CHN
MF783072	HTI
node_373	HTI
KY785453	DOM
KY014300	DOM
KY325464	USA
KY325476	USA
node_377	USA
node_376	USA
KY785425	DOM
node_365	USA
node_380	HTI
node_406	HTI
NODE_0000458	HTI
KY075937	USA
KY785422	USA
KX922705	USA
KY014298	USA
KY325473	USA
KX838906	USA
node_402	USA
KY785443	USA
node_372	USA
KY415988	HTI
KX673530	GBR
KY415991	HTI
KY415989	HTI
KY415987	HTI
NODE_0000459	HTI
node_410	USA
NODE_0000460	USA
KY014326	USA
KX838905	USA
KY785474	USA
KY325469	USA
KX922703	USA
KY785445	USA
KY325468	USA
KY325467	USA
KX832731	USA
KX922704	USA
KX922706	USA
KY325472	USA
KX842449	USA
KY075936	USA
node_395	USA
node_419	USA
node_420	USA
KY415986	HTI
KY415990	HTI
KY014299	USA
KX922708	USA
MF988743	USA
KY785459	USA
KY785412	USA
KY075935	USA
KY785468	USA
KY075939	USA
node_424	USA
node_425	USA
KX838904	USA
KY014324	USA
KY325477	USA
NODE_0000461	USA
KY075938	USA
KY785472	USA
