node	human	monkey	mosquito
KY241738	1.0	0.0	0.0
n363	0.9999999999864985	7.74315916187244e-14	1.342403718419135e-11
n367	0.99999999999875	6.249501721378878e-13	6.249753298736969e-13
KY241687	1.0	0.0	0.0
n379	0.9999999999999319	3.3949472181772975e-14	3.4060303417218875e-14
KY241682	1.0	0.0	0.0
n459	0.0027110563132764806	8.743707340832883e-06	0.9972801999793827
KY003154	1.0	0.0	0.0
KY003153	1.0	0.0	0.0
KX101060	1.0	0.0	0.0
n44	0.9999999978519738	1.0740131696336983e-09	1.0740131696336983e-09
n52	0.9999999981058312	9.470843500547022e-10	9.470843500547022e-10
n62	0.9999974332390453	1.2833804773026623e-06	1.2833804773026623e-06
n65	0.9999999837434705	8.128264713943451e-09	8.128264713943451e-09
MH513600	1.0	0.0	0.0
n95	0.9999999997784323	1.1078380592988272e-10	1.1078380592988272e-10
n100	0.9999999141168557	4.294157212971578e-08	4.294157212971578e-08
n197	0.9999999831462849	8.426857489095388e-09	8.426857489095386e-09
n199	0.9999981116091597	9.441954201560937e-07	9.441954201560937e-07
n202	0.9999999800969729	9.951513647711957e-09	9.951513647711957e-09
KU527068	1.0	0.0	0.0
n294	0.999999998922919	5.385405304651416e-10	5.385405304651416e-10
KY785429	1.0	0.0	0.0
n331	0.999999999995042	2.4790040888645336e-12	2.4790040888645323e-12
KY014317	1.0	0.0	0.0
n344	0.9999676505050421	1.046315848598314e-09	3.2348448642017826e-05
KR872956	1.0	0.0	0.0
KY241721	1.0	0.0	0.0
n364	0.9999995859961774	1.3268185223285358e-09	4.126770039678994e-07
n368	0.999999992074695	3.962652431290463e-09	3.962652451191788e-09
n369	0.9999999940453128	2.977343592725203e-09	2.9773436113395927e-09
n380	0.9999999999998984	3.38463907200686e-14	6.768512626684653e-14
n406	0.9999999999999323	3.384201225386366e-14	3.38420158386021e-14
KY241778	0.0	0.0	1.0
KY241776	0.0	0.0	1.0
n45	0.9999999999865576	6.7212198117587006e-12	6.7212198117587006e-12
