node	location
KY241692	South-eastern Asia
KY241744	South-eastern Asia
NODE_0000455	South-eastern Asia
MF352141	South America
KR872956	South America
NODE_0000462	South America
KY014317	South America
KY785427	South America
KY014309	South America
KY559031	South America
node_155	South America
node_174	South America
KY003154	Europe
KY003153	Europe
KX101060	South America
node_106	South America
KY559007	South America
KY559005	South America
KY559017	South America
KY559006	South America
KY559011	South America
KY559010	South America
KY559009	South America
node_146	South America
KU497555	South America
node_134	South America
node_173	South America
node_153	South America
node_112	South America
node_113	South America
KU527068	South America
node_114	South America
MH513600	South America
KY441401	South America
node_127	South America
node_147	South America
KY785410	South America
node_110	South America
node_130	Central America
KY241734	South-eastern Asia
KY241707	South-eastern Asia
MF783073	Caribbean
KU321639	South America
KY014296	South America
KY014320	South America
KY014301	South America
KY785479	South America
KU940228	South America
node_143	South America
node_123	South America
KY559013	South America
node_161	South America
KY014307	South America
KY785433	South America
KU991811	Europe
KY559001	South America
KY558995	South America
KY559015	South America
KY558999	South America
node_188	South America
node_187	South America
KX879604	South America
MF794971	South America
KX879603	South America
KX811222	South America
KX280026	South America
MH513599	South America
MF073359	South America
node_152	South America
node_151	South America
KY693680	South America
KY631492	South America
node_163	South America
node_162	South America
KY559025	South America
KY272991	South America
KU926309	South America
KY785437	South America
KY014308	South America
KY559032	South America
MF801397	Central America
MF593625	Eastern Asia
MF801383	Central America
MF801378	Central America
node_213	Central America
node_150	Central America
node_185	Central America
node_246	Central America
node_286	Central America
node_214	Caribbean
node_214	Central America
node_200	Central America
node_212	Central America
node_265	Central America
node_182	Central America
node_263	Central America
KX520666	South America
KU940224	South America
KU940227	South America
node_144	South America
KY559019	South America
node_178	South America
KY785455	South America
KY785480	South America
KY558996	South America
node_203	South America
KY785426	South America
MF073358	South America
node_169	South America
KY558989	South America
node_168	South America
KU365779	South America
KU707826	South America
node_181	South America
KU312312	South America
node_195	South America
node_194	South America
KX906952	Central America
KX262887	Central America
MF801406	Central America
node_167	Central America
MF801408	Central America
node_201	Central America
MF801426	Central America
node_266	Northern America
KY606271	Central America
MF801402	Central America
node_317	Central America
MF988734	South-eastern Asia
node_231	Caribbean
node_215	Central America
node_216	Central America
MF801403	Central America
MF801381	Central America
node_247	Central America
node_248	Central America
node_288	Central America
node_287	Central America
MF801387	Central America
MF801389	Central America
node_225	Central America
node_197	Central America
node_226	Central America
node_284	Central America
node_285	Central America
KX101066	South America
KX101061	South America
KY559018	South America
NODE_0000456	South America
node_218	South America
node_219	South America
KU729217	South America
KY120352	Eastern Asia
MF098767	Europe
node_186	South America
KU365777	South America
KU365780	South America
KY785450	South America
KY014297	South America
node_222	South America
node_207	Eastern Asia
node_223	South America
MF801377	Central America
KY765323	Central America
MF801384	Central America
MF801386	Central America
KY325479	Northern America
KY325465	Northern America
MF801396	Central America
MF801418	Central America
MH063265	Caribbean
MF159531	Northern America
node_249	Caribbean
KY014306	Central America
node_232	Central America
MF801410	Central America
node_233	Central America
KU501216	Central America
KU501217	Central America
MF801411	Central America
node_267	Central America
KY765324	Central America
MF434518	Central America
node_304	Central America
node_303	Central America
KY785431	Central America
KU870645	Northern America
KY765319	Central America
KX421195	Central America
KX421194	Central America
MF434517	Central America
node_243	Central America
MF801419	Central America
node_299	Central America
MF801395	Central America
MF801393	Central America
MF801398	Central America
MF098771	Europe
node_360	Central America
node_300	Central America
node_349	Central America
node_315	Central America
KY559023	South America
KY559024	South America
KX548902	South America
node_235	South America
KY014303	Caribbean
KX198135	Central America
KY785469	South America
KY785466	South America
node_275	South America
node_294	South America
node_295	South America
KY559026	South America
node_202	Caribbean
MF073357	South America
KY441403	South America
KY441402	South America
KU820898	Eastern Asia
node_224	Eastern Asia
KU365778	South America
node_240	South America
node_260	South America
MH063262	Caribbean
MH063263	Caribbean
KY693677	Central America
KY765325	Central America
KY785418	Central America
KY014315	Central America
MG494697	Central America
KY606273	Central America
MF801385	Central America
KY328289	Central America
node_335	Central America
KY014310	Central America
node_318	Central America
MF434516	Central America
KY785448	Central America
MF434522	Central America
node_283	Central America
MF801391	Central America
MF801412	Central America
KX856011	Central America
KY648934	Central America
MF801414	Central America
node_314	Central America
KY120349	Central America
node_361	Central America
MF801413	Central America
KY631493	Central America
KX827268	Northern America
KY606272	Central America
KY317937	South America
node_272	South America
node_254	Caribbean
KY317936	South America
KY317939	South America
KY317940	South America
KY317938	South America
node_309	Central America
node_308	South America
KY014302	Caribbean
KY785476	Caribbean
node_234	Caribbean
KX766028	Caribbean
node_242	Eastern Asia
KU758877	South America
KY348640	South America
KU937936	South America
KY785456	South America
KY785481	Caribbean
node_298	Caribbean
KY014312	Central America
KY785452	Central America
KY785442	Central America
KY014319	Central America
node_350	Central America
KY785414	Central America
KY693676	Central America
MF801401	Central America
MF801417	Central America
KX446950	Central America
KX446951	Central America
KY693678	South America
KY693679	South America
node_274	Caribbean
node_273	Caribbean
KX156775	Central America
KX156774	Central America
KX156776	Central America
KU820897	South America
node_324	South America
LC190723	Eastern Asia
KY785423	Caribbean
KY785419	Caribbean
KY785465	Caribbean
KY785441	Caribbean
KX269878	Europe
MH063264	Caribbean
MF098766	Europe
node_290	Caribbean
node_292	Caribbean
node_292	Europe
node_292	Northern America
node_339	Caribbean
node_342	Caribbean
node_340	Europe
node_341	Caribbean
node_338	Caribbean
node_320	Caribbean
KX056898	Eastern Asia
node_261	Eastern Asia
node_312	Caribbean
node_313	Caribbean
MF434521	Central America
node_362	Central America
KY075932	Northern America
KY785451	Caribbean
KU647676	Caribbean
node_293	Central America
KX247646	South America
node_343	South America
MF098764	Europe
KY785413	Caribbean
KU853012	Europe
KX922707	Northern America
KY785484	Caribbean
KY785435	Caribbean
KY785420	Caribbean
KY014318	Caribbean
MF664436	Europe
NODE_0000457	Europe
KY785415	Caribbean
KY785470	Caribbean
KY014314	Caribbean
MH063261	Caribbean
node_354	Caribbean
KY785424	Caribbean
node_352	Caribbean
node_363	Northern America
node_337	Caribbean
KY379148	Eastern Asia
node_281	Eastern Asia
KX377337	Caribbean
KY075933	Northern America
KY075934	Northern America
KY785464	Caribbean
KY785462	Caribbean
KY765317	Central America
KY765318	Central America
KU922960	Central America
KU922923	Central America
