node	Africa	Caribbean	Central America	Eastern Asia	Europe	Northern America	Oceania	South America	South-eastern Asia	Southern Asia
n97	1.37943574656561e-19	1.198124741257213e-12	8.637156582245491e-13	1.6625532844108882e-12	1.4674297099401678e-12	1.7088128092146059e-12	1.4064046759029055e-13	0.9999999999919276	8.933794291404551e-13	1.3794357465656097e-13
KY785410	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n101	3.3640234662722515e-15	2.9218611733461155e-08	0.9999980480342457	4.0544608740282666e-08	3.578613930829441e-08	4.16727375960508e-08	3.4297924673845137e-09	1.7761630355439073e-06	2.178680211492969e-08	3.364023466272252e-09
KX879604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n198	4.06828174215147e-18	3.5335527746125967e-11	2.5418042249309414e-11	4.903262213671419e-11	4.3277967181172336e-11	5.039692475557929e-11	4.1478194829274434e-12	0.9999999997619752	2.634786889704296e-11	4.0682817421514716e-12
KX811222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n200	2.442980591611111e-22	2.1218788163985966e-15	1.5263393203189359e-15	2.9443817274180863e-15	2.598817893376171e-15	3.0263073419702647e-15	2.4907425632079415e-16	0.9999999999999859	1.5821748941052928e-15	2.442980591611111e-16
MF073359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n203	1.841179819514194e-18	3.5869172824964836e-11	1.1503428082696742e-11	2.2598797014085414e-11	3.423037927220253e-11	2.28081059048206e-11	1.8771761669870147e-12	0.9999999998573478	1.1924239169037134e-11	1.8411798195141943e-12
n295	1.5956141441527468e-14	1.3858889682749165e-07	9.969168877724239e-08	1.9231004725071785e-07	1.6973980932642819e-07	1.9766095629177795e-07	1.6268095116861944e-08	0.9999990664458023	1.0333854670097404e-07	1.595614144152747e-08
n296	1.728521581013513e-20	1.5013272471495373e-13	1.0799555527294862e-13	2.083286038399348e-13	3.596927491675364e-13	2.1412521938725177e-13	1.7623153814815964e-14	0.9999999999988127	1.119461799569677e-13	1.7285215810135128e-14
n332	1.3862984385363904e-17	1.2040854110907194e-10	8.66139429719902e-11	1.6708244859542205e-10	1.4747301718233414e-10	1.7173141518647146e-10	1.4134015382799393e-11	0.9999999991889114	8.978239912021378e-11	1.3862984385363915e-11
n336	9.276915273840306e-20	8.057571177061207e-13	5.796083932206613e-13	1.1180923791575205e-12	9.86868806562676e-13	1.1492026134167555e-12	9.458285426896816e-14	0.9999999999945723	6.008112586491047e-13	9.276915273840306e-14
KU321639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
MF783073	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n365	1.4956247184812365e-17	1.299042005624136e-10	9.344449252269156e-11	1.8025890616129702e-10	1.5910303559150776e-10	1.852744995975182e-10	1.52486522312085e-11	3.7649688937070925e-11	0.9999999991841603	1.4956247184812367e-11
n366	2.0079030787313977e-17	1.743987251790554e-10	1.2545091152099687e-10	2.4200082291870945e-10	2.1359868625607198e-10	2.487343472967233e-10	2.0471589820098355e-11	5.0545384410863874e-11	0.9999999989047204	2.007903078731398e-11
KY241749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KY241697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KY241706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
KY241671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n381	5.080636721717207e-22	4.412845304889869e-15	3.174309131739399e-15	6.123394503600212e-15	5.404729643568239e-15	6.293774197639676e-15	5.179966707239527e-16	1.2789598206771842e-15	0.9999999999999722	5.080636721717208e-16
n385	5.080636721715576e-22	4.412845304888451e-15	3.1743091317383803e-15	6.123394503598246e-15	5.404729643566504e-15	6.293774197637654e-15	5.179966707237863e-16	1.2789598206767736e-15	0.9999999999999722	5.080636721715578e-16
n407	5.080636720592998e-22	4.412845303913424e-15	3.174309131037009e-15	6.123394502245268e-15	5.404729642372317e-15	6.29377419624703e-15	5.179966706093339e-16	1.2789598203941845e-15	0.9999999999999722	5.080636720592998e-16
KY241741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
n46	2.267805263669976e-18	1.969728275870146e-11	1.4168922817691997e-11	2.733253142747588e-11	2.412468173992006e-11	2.8093042340042332e-11	2.312142435632084e-12	0.9999999998673162	1.468724133633904e-11	2.2678052636699766e-12
KU940228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n48	9.155595957530496e-15	7.952197893220268e-08	5.720285359170978e-08	1.1034704710117056e-07	9.739629890040353e-08	1.1341738596504777e-07	9.334594233479327e-09	0.9999994643288239	5.92954119828824e-08	9.155595957530496e-09
KU940227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KY559017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n54	2.1263424840586637e-19	1.8468591559119975e-12	1.3285083610684788e-12	2.562756322253967e-12	2.261981496698331e-12	2.634063444116949e-12	2.1679139601798606e-13	0.9999999999875591	1.377107025343122e-12	2.126342484058664e-13
n58	3.853266157283014e-16	3.346798521920345e-09	2.4074655638736043e-09	4.6441164957845304e-09	4.099065326951154e-09	4.77333618711263e-09	3.9286001936608803e-10	0.999999977455497	2.495533937242978e-09	3.853266157283016e-10
KY559009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KY441401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n67	3.769652716212316e-15	3.2741764033376374e-08	2.3552250824242783e-08	4.5434048528790966e-08	4.010118199197685e-08	4.6697578077067065e-08	3.8433520515977835e-09	0.9999997794463437	2.4413824275021463e-08	3.769652716212318e-09
KY693680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KY631492	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KY559025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KY272991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
