node	location
KY241688	South-eastern Asia
n339	South-eastern Asia
KY241749	South-eastern Asia
KY241697	South-eastern Asia
KY241706	South-eastern Asia
KY241671	South-eastern Asia
n349	South-eastern Asia
KY241708	South-eastern Asia
KX447514	Oceania
KJ776791	Oceania
n29	Eastern Asia
KU963796	Eastern Asia
KU820899	Eastern Asia
MF099651	Eastern Asia
MF036115	Eastern Asia
KX051563	Northern America
n318	South America
n272	South America
n181	South America
n182	South America
n41	Europe
n42	South America
n51	South America
n60	South America
MH513600	South America
n91	South America
KY441401	South America
n65	South America
n93	South America
KY785410	South America
n99	Central America
KY241773	South-eastern Asia
KY241777	South-eastern Asia
KY241751	South-eastern Asia
KY241744	South-eastern Asia
KY241714	South-eastern Asia
KY241738	South-eastern Asia
KY241721	South-eastern Asia
n341	South-eastern Asia
KY241716	South-eastern Asia
KY241783	South-eastern Asia
KY241758	South-eastern Asia
KY241745	South-eastern Asia
n353	South-eastern Asia
n431	South-eastern Asia
KY241727	South-eastern Asia
KY241780	South-eastern Asia
KY241682	South-eastern Asia
KY241778	South-eastern Asia
KY241776	South-eastern Asia
KU997667	Eastern Asia
KX013000	Eastern Asia
n319	South America
KU509998	Caribbean
n273	South America
n309	South America
KX197205	South America
KY559021	South America
n183	South America
n189	South America
KU527068	South America
KY003154	Europe
KY003153	Europe
KX101060	South America
n43	South America
n55	South America
KY559017	South America
KY559006	South America
n54	South America
KY559007	South America
KY559005	South America
KY693680	South America
KY631492	South America
n66	South America
n88	South America
n94	South America
KU926309	South America
KY785437	South America
KY014308	South America
KY559032	South America
n177	Central America
n168	Central America
n102	Central America
n162	Central America
n153	Central America
n119	Central America
MF801378	Central America
n138	Central America
n143	Central America
n152	Central America
n157	Central America
n160	Central America
MF801381	Central America
KY241698	South-eastern Asia
KY241740	South-eastern Asia
KY241701	South-eastern Asia
KY241687	South-eastern Asia
n356	South-eastern Asia
KY241741	South-eastern Asia
KY241735	South-eastern Asia
KY241755	South-eastern Asia
KY241771	South-eastern Asia
KY241704	South-eastern Asia
KY241719	South-eastern Asia
KY241683	South-eastern Asia
KY241786	South-eastern Asia
KY241748	South-eastern Asia
KY241722	South-eastern Asia
KY241770	South-eastern Asia
KY241711	South-eastern Asia
KY241743	South-eastern Asia
KY241699	South-eastern Asia
KY241732	South-eastern Asia
KY241724	South-eastern Asia
n410	South-eastern Asia
KY241674	South-eastern Asia
KY241685	South-eastern Asia
KY241676	South-eastern Asia
KY241678	South-eastern Asia
n405	South-eastern Asia
KY241756	South-eastern Asia
KY241680	South-eastern Asia
KY241679	South-eastern Asia
KX827309	South-eastern Asia
KY241781	South-eastern Asia
KY241779	South-eastern Asia
MF352141	South America
KR872956	South America
KU321639	South America
MF783073	Caribbean
n274	South America
KY559003	South America
KY014313	South America
n310	South America
n184	South America
n186	South America
MF073359	South America
n190	South America
n44	South America
KU940227	South America
KX101066	South America
KX101061	South America
n56	South America
KY559009	South America
KY559011	South America
KY559010	South America
KU312312	South America
n87	South America
n82	Eastern Asia
n70	South America
n72	South America
n89	South America
n90	South America
KY559025	South America
KY272991	South America
n178	Central America
MF801406	Central America
n169	Central America
n175	Central America
n103	Central America
n112	Central America
n163	Central America
n164	Caribbean
n154	Central America
MF593625	Eastern Asia
n120	Central America
n122	Central America
n139	Central America
MF801383	Central America
n144	Central America
n149	Central America
KY765324	Central America
MF434518	Central America
n158	Central America
MF801403	Central America
n161	Central America
MF801411	Central America
n357	South-eastern Asia
n361	South-eastern Asia
n411	South-eastern Asia
n416	South-eastern Asia
n406	South-eastern Asia
KY241684	South-eastern Asia
KY785429	South America
n276	South America
KY558999	South America
n281	South America
KY558996	South America
n305	South America
KY559015	South America
KU497555	South America
n307	South America
KY014317	South America
n314	South America
n313	South America
KY785427	South America
KX879604	South America
MF794971	South America
KX879603	South America
KX811222	South America
n187	South America
n191	South America
n269	South America
n45	South America
KU940228	South America
n57	South America
KY559013	South America
KY785450	South America
KY014297	South America
n83	Eastern Asia
KU820898	Eastern Asia
n71	South America
MF073357	South America
n73	South America
KU365778	South America
n76	Caribbean
n76	South America
KU365779	South America
KU707826	South America
KU365777	South America
KU365780	South America
MF801377	Central America
KY765323	Central America
MF801397	Central America
n170	Central America
n176	Central America
MF801408	Central America
n104	Central America
n107	Central America
MF801389	Central America
KY765319	Central America
n113	Central America
KX906952	Central America
KX262887	Central America
n165	Caribbean
MF988734	South-eastern Asia
n155	Northern America
MF801426	Central America
MF801419	Central America
n121	Central America
n123	Central America
n125	Central America
KY606271	Central America
n141	Central America
MF801402	Central America
n145	Central America
KY014310	Central America
n150	Central America
MF801385	Central America
KU501216	Central America
KU501217	Central America
MG494697	Central America
KY606273	Central America
KY241695	South-eastern Asia
KY241752	South-eastern Asia
KY241772	South-eastern Asia
KY241725	South-eastern Asia
KY241737	South-eastern Asia
KY241760	South-eastern Asia
KY241785	South-eastern Asia
KY241702	South-eastern Asia
KY241709	South-eastern Asia
KY241763	South-eastern Asia
KY241762	South-eastern Asia
KY241742	South-eastern Asia
KY241757	South-eastern Asia
KY241703	South-eastern Asia
KY241784	South-eastern Asia
KY241761	South-eastern Asia
KY241746	South-eastern Asia
KY241754	South-eastern Asia
KY241753	South-eastern Asia
KY241765	South-eastern Asia
KY241733	South-eastern Asia
KY241726	South-eastern Asia
KY241720	South-eastern Asia
KY241739	South-eastern Asia
KY241705	South-eastern Asia
KY241696	South-eastern Asia
KY241764	South-eastern Asia
KY241731	South-eastern Asia
KY241750	South-eastern Asia
KY241718	South-eastern Asia
KY241710	South-eastern Asia
n415	South-eastern Asia
KY241728	South-eastern Asia
KY241747	South-eastern Asia
KY241715	South-eastern Asia
KY241768	South-eastern Asia
KY241723	South-eastern Asia
n422	South-eastern Asia
KY241689	South-eastern Asia
KY241736	South-eastern Asia
n407	South-eastern Asia
KY241767	South-eastern Asia
KY014307	South America
KY785433	South America
n290	South America
n283	South America
KX548902	South America
KY785455	South America
KY785480	South America
KU991811	Europe
KY559001	South America
KY558995	South America
KY014309	South America
KY559031	South America
KY014301	South America
KY785479	South America
KY014296	South America
KY014320	South America
KX280026	South America
MH513599	South America
KY558989	South America
n193	South America
MF098767	Europe
n270	South America
n271	South America
KX520666	South America
KU940224	South America
KY559019	South America
n58	South America
KX766028	Caribbean
n84	Eastern Asia
KY441403	South America
KY441402	South America
KU758877	South America
KY348640	South America
KU937936	South America
KY785456	South America
n78	Caribbean
KY785481	Caribbean
n171	Central America
n173	Central America
MF801384	Central America
MF801386	Central America
n105	Central America
MF801387	Central America
n108	Central America
MF434517	Central America
KX421195	Central America
KX421194	Central America
n166	Caribbean
n167	Caribbean
KY325479	Northern America
KY325465	Northern America
MF801391	Central America
MF801412	Central America
MF801414	Central America
n124	Central America
n126	Central America
n129	Central America
MF801396	Central America
MF801418	Central America
KY785442	Central America
KY014319	Central America
n147	Central America
n151	Central America
KY328289	Central America
KY241713	South-eastern Asia
KX813683	South-eastern Asia
KY241759	South-eastern Asia
KY241692	South-eastern Asia
KY241693	South-eastern Asia
KY241775	South-eastern Asia
n427	South-eastern Asia
KY241774	South-eastern Asia
n408	South-eastern Asia
KY241677	South-eastern Asia
n291	South America
KY014303	Caribbean
n286	Caribbean
KY317937	South America
n285	South America
n194	Caribbean
KY559026	South America
KU729217	South America
KY120352	Eastern Asia
KY785426	South America
MF073358	South America
n59	South America
KY559018	South America
KX056898	Eastern Asia
n85	Eastern Asia
n80	Caribbean
KX377337	Caribbean
KY075933	Northern America
n172	Central America
KY014306	Central America
MF801410	Central America
n174	Central America
KY785431	Central America
KU870645	Northern America
n109	Central America
MF434516	Central America
MH063262	Caribbean
MH063263	Caribbean
MH063265	Caribbean
MF159531	Northern America
MF801401	Central America
MF801417	Central America
n128	Central America
MF801413	Central America
KY631493	Central America
n134	Central America
MF801393	Central America
MF801398	Central America
MF098771	Europe
n133	Central America
MF434521	Central America
n148	Central America
KY014312	Central America
KY785452	Central America
n428	South-eastern Asia
KY241690	South-eastern Asia
KY241675	South-eastern Asia
KY241681	South-eastern Asia
n292	South America
n294	South America
n287	Caribbean
n289	Caribbean
KY693678	South America
KY693679	South America
KY014302	Caribbean
KY785476	Caribbean
n197	Caribbean
n267	Europe
MH063264	Caribbean
n258	Caribbean
n207	Caribbean
MF098766	Europe
MH063261	Caribbean
MF384325	Caribbean
MF783072	Caribbean
n253	Caribbean
KY415990	Caribbean
KY415986	Caribbean
KY415987	Caribbean
n257	Caribbean
KY559024	South America
KY559023	South America
KY379148	Eastern Asia
KU955590	Eastern Asia
MF167360	Eastern Asia
n81	Caribbean
KY075934	Northern America
KY693677	Central America
KY765325	Central America
KY785418	Central America
KY014315	Central America
n111	Central America
KY785448	Central America
MF434522	Central America
KX827268	Northern America
KY606272	Central America
n135	Central America
MF801395	Central America
KX856011	Central America
KY648934	Central America
KY765317	Central America
KY765318	Central America
KY241694	South-eastern Asia
KY241686	South-eastern Asia
n293	South America
KX198135	Central America
n297	South America
n296	South America
KY785469	South America
KU647676	Caribbean
n288	Central America
KY075932	Northern America
KY785451	Caribbean
n198	Caribbean
n201	Caribbean
KX269878	Europe
n268	Europe
n259	Caribbean
n263	Caribbean
n208	Caribbean
n223	Caribbean
KY415988	Caribbean
KX673530	Europe
KY415991	Caribbean
KY415989	Caribbean
KY785464	Caribbean
KY785462	Caribbean
KY785414	Central America
KY693676	Central America
n136	Central America
KY120349	Central America
KY317936	South America
KY317939	South America
KY785466	South America
n299	South America
n302	Central America
KY317940	South America
KY317938	South America
KU922960	Central America
KU922923	Central America
KY785423	Caribbean
n199	Caribbean
LC190723	Eastern Asia
n202	Caribbean
KU853012	Europe
KX922707	Northern America
n260	Caribbean
n261	Europe
n264	Caribbean
n266	Caribbean
n221	Caribbean
KY785424	Caribbean
n210	Northern America
n224	Caribbean
MF098765	Europe
KX446950	Central America
KX446951	Central America
KU820897	South America
KX247646	South America
n301	South America
n303	Central America
KX156775	Central America
n200	Caribbean
KY785419	Caribbean
MF098764	Europe
KY785413	Caribbean
KY785484	Caribbean
KY785435	Caribbean
MF664436	Europe
MF098768	Europe
MF098769	Europe
KY785415	Caribbean
KY785470	Caribbean
KY014314	Caribbean
KY785420	Caribbean
KY014318	Caribbean
KY785430	Caribbean
n222	Caribbean
n211	Northern America
n220	Northern America
n225	Northern America
KY785425	Caribbean
KX702400	South America
KX893855	South America
KX156774	Central America
KX156776	Central America
KY785465	Caribbean
KY785441	Caribbean
KY785453	Caribbean
KY014300	Caribbean
n212	Northern America
n219	Northern America
KY325464	Northern America
KY325476	Northern America
KY785443	Northern America
n227	Northern America
n238	Northern America
KY325472	Northern America
KX842449	Northern America
KY075936	Northern America
n244	Northern America
n245	Northern America
KX922704	Northern America
KX922706	Northern America
KX922705	Northern America
KY014298	Northern America
KY325473	Northern America
n216	Northern America
KX838906	Northern America
KY075937	Northern America
KY785422	Northern America
KY014326	Northern America
n229	Northern America
n236	Northern America
KY325467	Northern America
KX832731	Northern America
KX838904	Northern America
KY014324	Northern America
n246	Northern America
KY325477	Northern America
n217	Northern America
n218	Northern America
n230	Northern America
n234	Northern America
KY785412	Northern America
KY075935	Northern America
KY785472	Northern America
KY075938	Northern America
KY014299	Northern America
KX922708	Northern America
KY785459	Northern America
MF988743	Northern America
n231	Northern America
n233	Northern America
KX838905	Northern America
n235	Northern America
n232	Northern America
KY325468	Northern America
KX922703	Northern America
KY785445	Northern America
KY785474	Northern America
KY325469	Northern America
KY785468	Northern America
KY075939	Northern America
