node	Africa	Caribbean	Central America	Eastern Asia	Europe	Northern America	Oceania	South America	South-eastern Asia	Southern Asia
KU321639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
MF783073	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n274	4.32066149087254e-33	8.974553999493163e-25	1.0336802276565892e-24	1.094893215337114e-24	1.2888209419404945e-24	1.2718322070241569e-24	1.5906979848186955e-25	1.0	6.585400970364015e-25	4.32066149087254e-27
KY559003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KY014313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n310	9.858321762091948e-23	2.0475638124677997e-14	2.358516241851478e-14	2.498184510572461e-14	2.1826306361430223e-14	2.9019002243678536e-14	3.629447156131437e-15	0.9999999999998613	1.5025708872446395e-14	9.858321762091951e-17
n184	9.844091289696348e-20	2.0446081572342952e-11	2.3551117272612458e-11	2.4945783850498075e-11	2.1794800121558367e-11	2.8977113358293942e-11	3.6242080547089995e-12	0.9999999998615583	1.5004019284655102e-11	9.844091289696348e-14
n186	1.2507335834698836e-16	2.5977614510403216e-08	2.992269416672858e-08	3.169467725320234e-08	2.769121867609945e-08	3.681665251028971e-08	4.604710169897689e-09	0.9999998241041159	1.9063243375231613e-08	1.2507335834698836e-10
MF073359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n190	6.379586912031451e-20	1.633442051558644e-10	1.526259713512986e-11	1.671653650345247e-11	4.596538107020815e-11	1.8778981999335566e-11	2.3487135167570854e-12	0.9999999997277962	9.723543010662768e-12	6.379586912031452e-14
n44	3.6403585256564886e-17	7.56098914341089e-09	8.709235624605339e-09	9.22498524718027e-09	8.059747149200603e-09	1.071577645497777e-08	1.340237133367725e-09	0.9999999488041188	5.548507009395418e-09	3.640358525656489e-11
KU940227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KX101066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KX101061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n56	7.436070112851308e-17	1.5444645080053398e-08	1.7790139701206664e-08	1.884364866937956e-08	1.6463445637599772e-08	2.188885091159699e-08	2.7376691667401093e-09	0.9999998954234424	1.1333797716001265e-08	7.436070112851305e-11
KY559009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KY559011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KY559010	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
KU312312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
n87	4.000216977545867e-17	8.30841164881896e-09	9.570165125620658e-09	1.013689828710082e-08	8.856473076364998e-09	1.1775057484225598e-08	1.4727228917289546e-09	0.9999999437432786	6.096990662482398e-09	4.000216977545868e-11
n82	1.7709364690974705e-12	0.01498821304816515	0.00042368087859684286	0.9651293087620705	0.00039208501055202597	0.0005212936908568355	6.519893026996651e-05	0.018208528804991537	0.0002699199362570832	1.7709364690974705e-06
n70	3.013890805712278e-16	6.259821827996452e-08	7.210467042953214e-08	7.637462511562235e-08	6.672748734812537e-08	8.871703132020309e-08	1.1095963063151124e-08	0.9999995761439467	4.593666844402721e-08	3.0138908057122784e-10
n72	3.9307910450220987e-17	4.6861421355590756e-07	9.404069725800548e-09	9.961060439209354e-09	8.702764188659734e-09	1.1882654202678806e-08	1.4471629881833944e-09	0.9999994839575929	5.991174086854733e-09	3.9307910450221e-11
n89	2.5172605120404364e-20	5.228325525782995e-12	6.0223230138908536e-12	6.378957161451226e-12	5.573210172404273e-12	7.409819866878012e-12	9.26756523792788e-13	0.9999999999645985	3.836720338695733e-12	2.517260512040437e-14
