node	country
n816	Mexico
n677	Cuba
MF159531	USA
MH063265	Cuba
n496	China
n489	China
n553	Cape Verde
MK241416	Cape Verde
MN473454	Canada
n504	Suriname
MK028858	Panama
n370	Panama
KX156775	Panama
MN124090	Panama
KX156774	Panama
MK028861	Panama
n420	Venezuela
MN577543	Haiti
MF574562	Colombia
MF574564	Colombia
MF574556	Colombia
MF574582	Colombia
MF574566	Colombia
MF574554	Colombia
MF574553	Colombia
MF574581	Colombia
MF574580	Colombia
MF574577	Colombia
KX087102	Colombia
n1058	Jamaica
n1015	Dominican Republic
n1015	Jamaica
n1015	Russia
n1015	USA
KY785424	Jamaica
n999	USA
n995	Haiti
KY415988	Haiti
KY415986	Haiti
KY415987	Haiti
n986	Haiti
KY415990	Haiti
n964	Dominican Republic
MF098764	Russia
KY785484	Dominican Republic
KY785435	Dominican Republic
KY785470	Dominican Republic
KY785428	Dominican Republic
KY785449	Dominican Republic
KY785463	Dominican Republic
LC331561	Japan
LC190723	Japan
n975	Italy
KX269878	Italy
MF098766	Russia
n958	Russia
n981	Cuba
n932	Cuba
KY785419	Jamaica
KY785438	Jamaica
MF434521	Nicaragua
n731	Nicaragua
KY120349	Mexico
KY120348	Mexico
n681	Cuba
n678	Cuba
KX766028	Dominican Republic
n497	China
n491	China
KX056898	China
MK241417	Cape Verde
MK241415	Cape Verde
n512	Puerto Rico
n506	Suriname
MN100039	Panama
MN124091	Panama
KX702400	Venezuela
KX893855	Venezuela
KY785432	Jamaica
KY785430	Jamaica
n1018	Dominican Republic
n1018	USA
MN473452	Canada
MF098765	Russia
n1005	USA
KY325471	USA
KY415989	Haiti
KY415991	Haiti
MN566108	Haiti
MN566104	Haiti
MN566107	Haiti
MN566105	Haiti
MN566106	Haiti
KY785413	Dominican Republic
KY785447	Dominican Republic
KU853012	Italy
KU853013	Italy
MF664436	Russia
MF098769	Russia
MF098768	Russia
MK560179	Cuba
MH063261	Cuba
n934	Cuba
MF438286	Cuba
KY765322	Nicaragua
KY765318	Nicaragua
MK560178	Cuba
MH063262	Cuba
MH063259	Cuba
MH063263	Cuba
KU740184	China
KU820898	China
MF167360	China
KY379148	China
n541	Puerto Rico
n516	Puerto Rico
n513	Puerto Rico
KU758877	French Guiana
KY348640	Suriname
KU937936	Suriname
n1020	USA
KY785425	Dominican Republic
MK269357	USA
KY325473	USA
KX922705	USA
MH063260	Cuba
MH063264	Cuba
n543	Puerto Rico
MH675625	Puerto Rico
n527	Puerto Rico
MH675624	Puerto Rico
n518	Puerto Rico
MH675622	Puerto Rico
MH675621	Puerto Rico
n1024	USA
KY785457	USA
MH675628	Puerto Rico
KY785481	Puerto Rico
KY075933	USA
n537	Puerto Rico
n529	Puerto Rico
KU501215	Puerto Rico
MH675623	Puerto Rico
MH675626	Puerto Rico
KY325475	USA
KY014295	USA
KY325467	USA
n1041	USA
KX922706	USA
KX377337	Puerto Rico
MH158237	Puerto Rico
KX601168	Puerto Rico
MK713748	Puerto Rico
KX087101	Puerto Rico
MK269358	USA
KY325470	USA
