node	AUS	BRA	CAF	CAN	CHN	COL	CUB	DOM	ECU	GBR	GTM	GUF	HND	HTI	IDN	IND	ITA	JAM	JPN	KHM	KOR	MEX	MTQ	MYS	NGA	NIC	PAN	PER	PHL	PRI	PYF	RUS	SEN	SGP	SLV	SUR	THA	TWN	UGA	USA	VEN
root	0.009559417411649678	0.0276906637236843	1.9121995601319435e-08	0.009558603982275357	0.03892030888509203	0.009796145094195319	0.029129091956438848	0.07804912981226318	0.009580324275731456	0.009558733082882078	0.019108649626702313	0.009558389462411639	0.08311081278025162	0.02894924377133715	0.00955892266952209	1.912199560131944e-08	0.029018117477205025	0.023410185108361445	0.03825134626687075	0.009558852856173384	0.0191243652585971	0.02581242887413364	0.009796183240312183	0.03856584892098258	1.912199560131944e-08	0.08710045229002301	0.01913586475124065	0.009594606464450532	0.009560586276649468	0.010075832925984603	0.019641372096053746	0.057322732420512036	1.912199560131944e-08	0.04036098282554738	0.009559126362610667	0.019825547806869955	0.01734006175649104	0.00955934338349298	1.912199560131944e-08	0.10613563489170337	0.019121995601319434
n0	3.221483019056098e-08	9.331635928307839e-08	6.444031206864663e-14	3.221208894929236e-08	1.3115978594729743e-07	3.301259241457676e-08	9.816380126244265e-08	2.630222486528294e-07	3.228528543351237e-08	3.221252403171327e-08	6.439533670168608e-08	3.2211366045339365e-08	2.8007990502145765e-07	9.755772052617611e-08	3.221316194463227e-08	6.444031206864663e-14	9.778982198629486e-08	7.889132836446757e-08	1.2890541035858598e-07	3.2212363054239554e-08	6.444628645874842e-08	8.698678770662111e-08	3.3012720965368535e-08	0.9999967601059373	6.444031206864663e-14	2.935248205214556e-07	6.448705051413547e-08	3.2333415802186714e-08	3.221425308738616e-08	3.395512851478697e-08	6.619058861539763e-08	1.9317517077299405e-07	6.444031206864663e-14	1.360147958788281e-07	3.221384936767553e-08	6.681125308482028e-08	5.8344219708558787e-08	3.221458070968119e-08	6.444031206864663e-14	3.576725764727913e-07	6.444031206864664e-08
n1	0.0063490995861824545	0.01839136989402948	1.2700298473346746e-08	0.006348627585329562	0.02584986579897421	0.0065063275391563915	0.019346733982033255	0.05183806464908563	0.006362985344732713	0.006348645074015164	0.012691434447614856	0.006348416850840811	0.05519989391686734	0.019227283811752722	0.0063523383006556106	1.2700298473346746e-08	0.01927302781461334	0.015548394863764768	0.02540559925562313	0.00839146290065695	0.019978537115215595	0.017143898464285316	0.006506352874747919	0.006358641369057533	1.2700298473346746e-08	0.0578497016896323	0.012709509977587385	0.006372471177873079	0.02268911040532729	0.006692088430286498	0.013045816563168685	0.038072167059700554	1.2700298473346746e-08	0.026806675450165646	0.006348906279489777	0.013167578311098433	0.34093718637686027	0.006349083485378307	1.2700298473346746e-08	0.07049234137935778	0.012700298473346746
HQ234499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX377336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n2	0.0007263838793119499	0.00210410853192572	1.4530079341419363e-09	0.0007265125986917869	0.0029576228159712745	0.0007443719182159659	0.002213409238737366	0.00593065740807237	0.0007279725126246704	0.0007263318797549732	0.0014519938241394114	0.0007263057693384511	0.006315275502644612	0.002199743257145164	0.0007363039670981016	1.453007934141937e-09	0.0022049767088813867	0.0017788511937443143	0.0029069021223526808	0.006428381362725144	0.0017514161119591377	0.001961388588071983	0.0007443748167947339	0.0007273561117536948	1.4530079341419365e-09	0.006618433080071521	0.001454061798251912	0.0007290577619866304	0.0013961227735231096	0.000765624335962822	0.0014940439347334638	0.004355737065850599	1.4530079341419365e-09	0.0030669658364855775	0.0007263617635902112	0.0015064681983351477	0.920852153153044	0.0007264705554580268	1.453007934141937e-09	0.008064844423570293	0.0014530079341419364
n440	0.007742723632962701	0.02242826599082227	1.5488007362384106e-08	0.007742077906220582	0.0315238183109569	0.007934463039590441	0.023593331997720915	0.06321649279516595	0.007759657308273704	0.007742169355615104	0.015477197687628511	0.007741891037573046	0.06731624183332856	0.023447662577382053	0.007743008432575741	1.5488007362384106e-08	0.023503447365005512	0.018961259424620864	0.030981994552873985	0.008134813733883339	0.06165612368045888	0.020906975233066803	0.007934493936331092	0.007752688944495608	1.5488007362384106e-08	0.0705476810297864	0.015499240786999841	0.0077712252768395345	0.11140659025485437	0.008160998349410444	0.015908788469560873	0.04642898786670594	1.5488007362384106e-08	0.03269069441147316	0.007742487895555121	0.01605785488073811	0.0773485236358641	0.007742670027613132	1.5488007362384106e-08	0.08596537353562549	0.015488007362384107
n3	0.0006913286061140246	0.00200256429131893	1.3828857968905523e-09	0.0006913367657352324	0.002814758277521936	0.0007084485425834434	0.0021065901479497572	0.005644443986254147	0.0006928405720164814	0.0006912791160601132	0.0013819206278188468	0.0006912542657318316	0.0060105004183720915	0.002093583686387946	0.0006947937484359725	1.3828857968905525e-09	0.002098564571835767	0.0016930038665367104	0.002766418602482628	0.016126883579949076	0.0014878805918776177	0.001866732009436503	0.0007084513012768515	0.0006922139069751171	1.3828857968905527e-09	0.006299027616464094	0.0013838888015371845	0.0006938734472633913	0.000926786697636952	0.0007286753190250103	0.0014209988193498236	0.004145529271945545	1.3828857968905527e-09	0.0029189014237973464	0.0006913075577019901	0.0014337660696775462	0.9152515699038088	0.0006913557037421896	1.3828857968905527e-09	0.007675635174059468	0.0013828857968905522
n5	7.709212719303769e-06	2.2331195212473885e-05	1.54209744068267e-11	8.220211986123058e-06	3.196777701694615e-05	7.90012224313676e-06	2.3491218747239434e-05	6.294288830538987e-05	7.726073080728105e-06	7.708660816899317e-06	1.541021151694346e-05	7.708383703433194e-06	6.70248934021505e-05	2.3346179792237464e-05	3.4449654016865406e-05	1.5420974406826706e-11	2.3401723140203637e-05	1.887919404134826e-05	3.17270172779783e-05	3.0243707779687525e-05	1.660120186774435e-05	2.0816488683774377e-05	7.900153006154603e-06	7.7190870516482e-06	1.5420974406826703e-11	7.024234675039853e-05	1.5432159212557164e-05	7.737590982483881e-06	1.0355981307015137e-05	8.125677095561567e-06	2.0057458502727116e-05	4.622804063008447e-05	1.5420974406826703e-11	3.2784990394969076e-05	7.70897797818079e-06	1.5988355593490732e-05	0.9991711417806941	7.957023310888927e-06	1.5420974406826706e-11	8.559331062728234e-05	1.542097440682671e-05
KU681082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
