node	Australia	Brazil	Cambodia	Canada	Central African Republic	China	Colombia	Cuba	Dominican Republic	Ecuador	El Salvador	French Guiana	French Polynesia	Guatemala	Haiti	Honduras	India	Indonesia	Italy	Jamaica	Japan	Malaysia	Martinique	Mexico	Nicaragua	Nigeria	Panama	Peru	Philippines	Puerto Rico	Russia	Senegal	Singapore	South Korea	Suriname	Taiwan	Thailand	USA	Uganda	United Kingdom	Venezuela	Vietnam
KY559021	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX197205	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY559003	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n6262	1.174795805750635e-16	0.9999999999999889	1.1747844138681735e-16	1.174788779429917e-16	1.1391244651357403e-22	4.830864830231576e-16	1.21510689316314e-16	3.648236409123288e-16	3.7488549213574445e-16	1.179051156848661e-16	1.1747622052565604e-16	1.1747779278945887e-16	1.2109721416616184e-16	3.54339774091027e-16	3.5909948420075926e-16	1.315471615686441e-16	1.18836071116284e-16	1.1748157277153433e-16	6.525851305033012e-16	3.523436096346689e-16	4.69516809783709e-16	1.174757018948085e-16	1.2132699295361375e-16	9.378521009458384e-16	9.717447442194857e-16	1.1391244651357403e-22	2.357950291180505e-16	1.1796035660145904e-16	1.1748151012363483e-16	1.1915374443536898e-16	5.911551765576588e-16	1.1391244651357403e-22	3.530886543891398e-16	2.357899846853607e-16	2.3857434749986136e-16	1.1747582781167857e-16	1.4156328245889761e-16	1.403333375533808e-15	1.1391244651357403e-22	1.174762244572607e-16	2.3553245688352646e-16	1.1391244651357402e-16
n7474	6.03834876261755e-13	0.9999999998807707	6.03829020932767e-13	6.038312647937191e-13	5.855001159222566e-19	2.48303239448059e-12	6.244363337936468e-13	1.875161938690297e-12	1.9268790439851362e-12	6.06022089895945e-13	6.03817605898614e-13	6.038256904091345e-13	6.224291998126932e-13	1.821275770610725e-12	1.8457402686203654e-12	6.858247797319864e-13	6.108071202389521e-13	6.0384511597919e-13	2.4192544856220843e-12	1.8110156580736962e-12	2.413275765463012e-12	6.038149401809453e-13	6.236102421383456e-13	4.820478627469166e-12	4.994683880479684e-12	5.855001159222566e-19	1.2119660415340056e-12	6.063060230173738e-13	6.038447939744087e-13	6.12440108209704e-13	3.038486442842809e-12	5.855001159222566e-19	1.8148451236278224e-12	1.2119401135865773e-12	1.2282415259286063e-12	6.038155873827594e-13	7.276230194928079e-13	7.213012091302924e-12	5.855001159222566e-19	6.038176261067216e-13	6.475680870123693e-11	5.855001159222566e-13
n8585	1.1685392249221952e-08	0.9999851263390418	1.1685278937091993e-08	1.1685322360213792e-08	1.1330578582795634e-14	4.80513721345461e-08	1.2084070963601956e-08	3.628807087139697e-08	3.7288897378636374e-08	1.1727719134026262e-08	1.1685058033734562e-08	1.1685214422778027e-08	1.2045228974200174e-08	3.524526755701094e-08	3.57187037001548e-08	1.380939262080094e-05	1.1820318880547412e-08	1.1685590407889915e-08	4.6817331569515167e-08	3.5046714202874745e-08	4.6701631577756477e-08	1.1685006446855559e-08	1.206808446562793e-08	9.328574056898013e-08	9.665695473841774e-08	1.1330578582795634e-14	2.3453926139109755e-08	1.1733213798257951e-08	1.16855841764642e-08	1.1851917029965796e-08	5.8800687612435904e-08	1.1330578582795634e-14	3.5120821891688564e-08	2.3453424382341757e-08	2.373037780263406e-08	1.1685018971483332e-08	1.4080936240342262e-08	1.3958596778486558e-07	1.1330578582795634e-14	1.1685058424800991e-08	2.3427809616268203e-08	1.1330578582795633e-08
MF783073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KR872956	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KU321639	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF352141	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY003154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY003153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KX101060	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n27	6.189475996385293e-12	0.9999999994200759	6.189415977629096e-12	6.189438977830058e-12	6.001539586147855e-18	2.54516757398495e-11	6.400646685421348e-12	1.9220933180791847e-11	1.9751047319110027e-11	6.211895546530543e-12	6.189298970343386e-12	6.189381805922301e-12	6.380073001977372e-12	1.8668584919739902e-11	1.89193528517476e-11	6.930634199885511e-12	6.2609434429245965e-12	6.1895809563466665e-12	3.4073834229530104e-11	1.8563415902903216e-11	2.473675007886873e-11	6.189271645993349e-12	6.392179015413687e-12	4.941125120251411e-11	5.119690366205431e-11	6.001539586147855e-18	1.2422990154111352e-11	6.214805940263556e-12	6.189577655707771e-12	6.277680235595661e-12	3.114533400214739e-11	6.001539586147855e-18	1.8602668993537837e-11	1.2422724385414392e-11	1.2569420064112087e-11	6.189278279992561e-12	7.45833901057392e-12	7.393538690103977e-11	6.001539586147855e-18	6.189299177482129e-12	1.2409156392235897e-11	6.001539586147854e-12
KY559010	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY559011	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY559009	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY559006	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY559017	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n30	5.415625270816879e-09	0.9999995006979672	5.415572756017073e-09	5.415592880575239e-09	5.251185959123481e-15	2.2269532736190173e-08	5.600393952473822e-09	1.6817800331299548e-08	1.7281635965458187e-08	5.43524177508926e-09	5.415470377784464e-09	5.4155428566913735e-09	5.5823925319920375e-09	1.633451043687362e-08	1.6553925642697945e-08	6.06411879416088e-09	5.47815736719226e-09	5.415717107964231e-09	2.1697613443567675e-08	1.624249037158529e-08	2.1643991983043455e-08	5.415446469712022e-09	5.5929849686268635e-09	4.323351780203895e-08	4.479591574823511e-08	5.251185959123481e-15	1.086978275010773e-08	5.437788291443451e-09	5.415714219993871e-09	5.492801611292198e-09	2.725133080547816e-08	5.251185959123481e-15	1.6276835771700402e-08	1.086955020963546e-08	1.099790498880236e-08	5.4154522742831684e-09	6.5258463313489845e-09	6.469147791230375e-08	5.251185959123481e-15	5.415470559025312e-09	1.0857678579989484e-08	5.25118595912348e-09
KY559007	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY559005	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n3333	1.733299405592559e-08	0.9999984019575332	1.7332825979541558e-08	1.7332890389250416e-08	1.6806697373712152e-14	7.127481301644818e-08	1.792435595796466e-08	5.382625617525208e-08	5.5310786564221507e-08	1.7395777711542117e-08	1.733249831261325e-08	1.7332730285174077e-08	1.7866741463126832e-08	5.2279461401153956e-08	5.2981711329491186e-08	1.9408531749790506e-08	1.753313132550731e-08	1.7333287985555054e-08	6.944435518309082e-08	5.198494633319623e-08	6.927273687309719e-08	1.733242179356756e-08	1.790064311474563e-08	1.3837115191806133e-07	1.433716888755092e-07	1.6806697373712152e-14	3.478931247552901e-08	1.7403927971322563e-08	1.733327874245372e-08	1.758000100042842e-08	8.721932025333194e-08	1.6806697373712152e-14	5.209487059609736e-08	3.478856821749377e-08	3.519937445187969e-08	1.7332440371403388e-08	2.08863150633194e-08	2.0704848397937048e-07	1.6806697373712152e-14	1.7332498892684135e-08	3.475057244123564e-08	1.6806697373712136e-08
KY014309	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n3434	1.2372516599850584e-08	0.9999988592965022	1.2372396624741578e-08	1.2372442601229497e-08	1.1996839182774131e-14	5.0876888571699346e-08	1.2794638417113682e-08	3.842188175264761e-08	3.9481558852936417e-08	1.2417332389829434e-08	1.2372162731826315e-08	1.2372328316857413e-08	1.2753512441331727e-08	3.731775952440812e-08	3.7819034657115224e-08	1.3854062401349328e-08	1.2515377185976644e-08	1.2372726410643108e-08	4.957028396227826e-08	3.7107530838270186e-08	4.944778058043984e-08	1.2372108111536279e-08	1.2777711881201293e-08	9.877112797262995e-08	1.0234057629267012e-07	1.1996839182774131e-14	2.4833063734520878e-08	1.2423150151267607e-08	1.237271981279717e-08	1.2548833369548825e-08	6.22582852206724e-08	1.1996839182774131e-14	3.7185996206866236e-08	2.4832532473455082e-08	2.5125771306738148e-08	1.23721213726371e-08	1.4908923351432458e-08	1.4779390085424351e-07	1.1996839182774131e-14	1.2372163145888484e-08	2.4805410594167458e-08	1.1996839182774108e-08
KY559031	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n35	4.147438510079458e-09	0.999999617620427	4.147398292765265e-09	4.147413704719261e-09	4.021506249300032e-15	1.7054635993604983e-08	4.288939575503991e-09	1.2879545622316991e-08	1.3234764027442445e-08	4.162461382081113e-09	4.1473198886284785e-09	4.14737539501872e-09	4.275153580201731e-09	1.2509428596222978e-08	1.2677462946612136e-08	4.644073132631237e-09	4.195327352392976e-09	4.147508841555978e-09	1.6616644075725816e-08	1.2438957035989033e-08	1.657557924955639e-08	4.1473015791525844e-09	4.283265566799398e-09	3.3109446775170935e-08	3.430597516960055e-08	4.021506249300032e-15	8.32438607171101e-09	4.16441157609672e-09	4.14750662986686e-09	4.206542327376266e-09	2.0869837402266685e-08	4.021506249300032e-15	1.2465259711665116e-08	8.324207985661548e-09	8.422505694134507e-09	4.147306024456811e-09	4.997677097665036e-09	4.954255757192981e-08	4.021506249300032e-15	4.147320027427829e-09	8.315116356992826e-09	4.021506249300023e-09
KY014317	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n3636	1.3845989647750865e-09	4.469740426981439e-07	1.3845855384514774e-09	1.3845906836454261e-09	1.342557189476132e-15	5.693594078362585e-09	1.4318382977333077e-09	4.299763695614673e-09	4.418351357568106e-09	0.9999994267603068	1.3845593636724235e-09	1.3845778941678774e-09	1.427235920922286e-09	4.17620221304411e-09	4.232299533602489e-09	1.5503976336608335e-09	1.400586384800825e-09	1.3846224445420186e-09	5.5473729458246294e-09	4.152675679954147e-09	5.533663685117165e-09	1.384553251157116e-09	1.4299440619153626e-09	1.105340214635255e-08	1.145285640522218e-08	1.342557189476132e-15	2.779049360049077e-09	1.3902653271767075e-09	1.3846217061820723e-09	1.4043304409728733e-09	6.96727755986684e-09	1.342557189476132e-15	4.161456679943268e-09	2.778989907025457e-09	2.8118060428308716e-09	1.3845547351968709e-09	1.668446323891269e-09	1.65395035416908e-08	1.342557189476132e-15	1.3845594100098016e-09	2.775954718049837e-09	1.3425571894761319e-09
n37	2.299892220687236e-11	0.999999996098578	2.299869918852558e-11	2.2998784652922496e-11	2.2300586050239165e-17	9.457361345567824e-11	2.378359254929696e-11	7.142135250668039e-11	7.339115638593589e-11	1.8040825766351878e-09	2.2998264411581095e-11	2.2998572212925823e-11	2.3707144632653747e-11	6.936893083230905e-11	7.030073704105853e-11	2.575292591821115e-11	2.326448172180412e-11	2.299931221823809e-11	9.21448029930126e-11	6.897814265602223e-11	9.191708491106537e-11	2.2998162879464127e-11	2.3752128289011597e-11	1.8360286447746485e-10	1.9023801130240917e-10	2.2300586050239165e-17	4.616148189249114e-11	2.3093043487753233e-11	2.2999299953688285e-11	2.3326672477993913e-11	1.1573017073585512e-10	2.2300586050239165e-17	6.912399971700966e-11	4.616049434628043e-11	4.670558774423597e-11	2.2998187530150625e-11	2.7713777191615177e-11	2.7472991456225026e-10	2.2300586050239165e-17	2.2998265181269582e-11	4.611007824969723e-11	2.2300586050239162e-11
KU527068	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n38	8.329407259548759e-12	0.9999999991733324	8.329326490083999e-12	8.329357442306963e-12	8.076494266481292e-18	3.425126340242576e-11	8.6135874827677e-12	3.200405212267371e-11	3.46581050009147e-11	8.422615600050126e-12	8.329169029042777e-12	8.329280503951566e-12	8.585900714399264e-12	2.512300667242208e-11	3.92096119544276e-11	9.326811324822522e-12	8.42558365127784e-12	8.329548508059093e-12	3.3371632986799156e-11	2.4981476828404578e-11	3.328916144192237e-11	8.329132257652164e-12	8.602192225386512e-12	6.649455215756015e-11	6.889757085707767e-11	8.076494266481292e-18	1.6718078305076036e-11	8.363494703873123e-12	8.329544066267026e-12	8.44810697351984e-12	7.249290739264016e-11	8.076494266481292e-18	2.503430116737652e-11	1.6834760164420803e-11	1.691513446234814e-11	8.329141185270825e-12	1.003696324779857e-11	9.9497590547362e-11	8.076494266481292e-18	8.329169307797094e-12	1.669946169897582e-11	8.076494266481291e-12
n63	9.483777311091796e-09	0.9999957462076289	9.483685347811125e-09	9.483720589693359e-09	9.195813182241688e-15	3.899813571485164e-08	9.807341986133427e-09	2.9451128028360193e-08	3.026339136700254e-08	9.518129495528162e-09	9.48350606429149e-09	9.483632988474462e-09	9.775818116848528e-09	2.8604796625016084e-08	2.8989033873098626e-08	1.0619411306342751e-08	9.593282760077633e-09	9.483938135190754e-09	3.4174173025556913e-06	2.844365220240447e-08	3.7902696332473224e-08	9.48346419676491e-09	9.794367463452692e-09	7.57100121788549e-08	7.844606451853173e-08	9.195813182241688e-15	1.903503175846939e-08	9.522588924091736e-09	9.483933077812057e-09	9.6189275827875e-09	4.7722200090677186e-08	9.195813182241688e-15	2.8503797450656283e-08	1.9034624536413843e-08	1.9259397869419887e-08	9.483474361659502e-09	1.1427982971130491e-08	1.1328693175131015e-07	9.195813182241688e-15	9.483506381678246e-09	1.9013835082518487e-08	9.195813182241688e-09
KU497555	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n6363	6.531760032438509e-13	0.9999999997024236	6.531696694586782e-13	6.531720966721205e-13	6.333430556123266e-19	2.6859178136117048e-12	2.3802898237284783e-10	2.028386945999752e-12	2.084329942522505e-12	6.555419405488724e-13	6.531573216684494e-13	6.531660633151402e-13	6.732897237616437e-13	1.9700975803469408e-12	1.9965611445753463e-12	7.313905004672649e-13	6.607179698206416e-13	6.531870796787696e-13	2.616938898246925e-12	1.9589990837823546e-12	2.61047163914903e-12	6.531544381271352e-13	6.760835889549329e-13	5.214379634585378e-12	5.4028142175477704e-12	6.333430556123266e-19	1.310999358364242e-12	6.566705898846536e-13	6.531867313620288e-13	6.624842051773004e-13	3.2867701232056088e-12	6.333430556123266e-19	1.963141466250703e-12	1.3109713113361575e-12	1.3264521205615042e-12	6.531551382137166e-13	7.870792404089508e-13	7.802414696878217e-12	6.333430556123266e-19	6.53157343527821e-13	1.309539479697828e-12	6.333430556123265e-13
n7373	2.047360323590694e-08	0.9999981124041634	2.0473404705336366e-08	2.0473480785603803e-08	1.9851945522228338e-14	8.418927726530589e-08	2.117211550171155e-08	6.357917212979449e-08	6.533268834732385e-08	2.054776282141453e-08	2.0473017667605756e-08	2.047329167186359e-08	2.1104061690342117e-08	6.175210968518287e-08	6.25816020601776e-08	2.2925212871740875e-08	2.0710003885264675e-08	2.047395042339197e-08	8.202715413315441e-08	6.140423068465309e-08	8.182443986475114e-08	2.0472927283880072e-08	2.1144106068251997e-08	1.6344297208694274e-07	1.693495690258759e-07	1.9851945522228338e-14	4.109287628991419e-08	2.0557389847448e-08	2.0473939505509586e-08	2.076536599552871e-08	1.0302281023178169e-07	1.9851945522228338e-14	6.153407240371082e-08	4.1091997177876804e-08	4.157723843639896e-08	2.0472949227881037e-08	2.467075949410828e-08	2.4456412423106317e-07	1.9851945522228338e-14	2.0473018352781195e-08	4.1047116850494275e-08	1.98519455222283e-08
KY785429	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MH513600	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n75	7.789804100563958e-09	0.9999992714766952	7.789728563579339e-09	7.789757510627502e-09	7.553275544678476e-15	3.2082381237440204e-08	8.055574304751302e-09	2.4190626831066182e-08	2.4858119691265714e-08	7.818020366974242e-09	7.789581303321032e-09	7.789702139965188e-09	8.029681165534156e-09	2.3495465439149548e-08	2.3811071003527588e-08	8.722593462032608e-09	7.879749906708747e-09	7.789936198586115e-09	3.1209721818448523e-08	2.336310430888825e-08	3.11325930194305e-08	7.789546914087745e-09	8.044917265191502e-09	6.218684222317486e-08	6.443418640217028e-08	7.553275544678476e-15	1.5635032707175593e-08	7.821683261385517e-09	7.78993204454622e-09	7.901715960918695e-09	3.919815678500921e-08	7.553275544678476e-15	2.341250653398194e-08	1.5634698222303754e-08	2.609806298735343e-08	7.789555263349345e-09	9.386739659689313e-09	9.305184807347305e-08	7.553275544678476e-15	7.789581564016804e-09	1.5617780853557365e-08	7.553275544678475e-09
n85	7.965820903902962e-06	0.9970991349353613	7.965743660100252e-06	7.965773261229949e-06	7.723947797658077e-12	3.275616397353834e-05	8.237596396690623e-06	2.473723323484765e-05	2.541948715859429e-05	7.994674739236895e-06	7.965593072379587e-06	7.96569968130522e-06	8.211118181451753e-06	2.402636411980599e-05	2.434910104228247e-05	8.919687359994217e-06	8.057799106892041e-06	7.965955986784723e-06	3.1914930241749726e-05	2.389101218480371e-05	3.1836058656331194e-05	7.965557906094325e-06	8.22669855286771e-06	6.35920032563102e-05	6.589012795985844e-05	7.723947797658077e-12	1.598831867453626e-05	7.998420399653198e-06	7.96595173888102e-06	8.079339265219098e-06	4.008387023364141e-05	7.723947797658077e-12	2.3941530692364446e-05	1.598797663171343e-05	1.617677314846718e-05	7.965566444014099e-06	9.598840488842983e-06	9.515442839723589e-05	7.723947797658077e-12	7.96559333896602e-06	0.002182414275854806	7.723947797658093e-06
KY441401	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KY785410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n86	1.4130314414471914e-19	1.6702621058331276e-16	1.4130177394165837e-19	1.4130229902661182e-19	1.3701263462802866e-25	2.799347396161673e-17	1.4612408251323875e-19	1.6615054295141958e-17	4.509081363222485e-19	1.4181497308269187e-19	1.1635259550181959e-17	1.4130099381590666e-19	1.456543939387989e-19	6.119363100458678e-14	4.3192090004009417e-19	0.9999999999972344	1.4293471601056035e-19	1.4130554033666822e-19	5.661287195283336e-19	4.2379500860463956e-19	5.647296417511962e-19	1.4129847891087671e-19	1.459307691541814e-19	2.699429629049916e-12	4.7193133122848914e-15	1.3701263462802866e-25	2.83611661064684e-19	1.418814161524144e-19	1.4130546498446547e-19	1.43316809975978e-19	7.1103492807970435e-19	1.3701263462802866e-25	6.6544167960932896e-18	2.8360559367666756e-19	2.8695459456859015e-19	1.4129863036230022e-19	1.7027075521527122e-19	1.902728098496493e-17	1.3701263462802866e-25	1.412991074432328e-19	2.832958420763578e-19	1.3701263462802866e-19
n113113	2.7352520691407953e-17	0.9999999999999973	2.735225545663347e-17	2.735235709907845e-17	2.652199246047372e-23	1.124759975984736e-16	2.828572580354532e-17	8.49411117908553e-17	8.728379119467337e-17	2.7451597125277126e-17	2.7351738378256353e-17	2.735210444509091e-17	2.819480662033361e-17	8.250017539364364e-17	8.360836856749974e-17	1.3995503309554849e-16	2.7668349496846528e-17	2.735298453027201e-17	1.0958742361061433e-16	8.203541267207558e-17	1.0931659946101971e-16	2.735161762654002e-17	2.8248305492160557e-17	2.1835810845639411e-16	2.2624926044954315e-16	2.652199246047372e-23	5.489965474265256e-17	2.7464458731792584e-17	2.735296994409491e-17	2.77423126995651e-17	1.3763740149118772e-16	2.652199246047372e-23	8.220887985644018e-17	5.489848025812664e-17	5.554675752574382e-17	2.7351646943496986e-17	3.295987773914952e-17	3.2673512284707183e-16	2.652199246047372e-23	2.7351739293643605e-17	5.483852061501048e-17	2.6521992460473717e-17
KU940228	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n2727	4.1479717754962445e-09	0.9999996175712466	4.1479315530110365e-09	4.1479469669466475e-09	4.022023322717981e-15	1.7056828828423226e-08	4.289491034710627e-09	1.2881201636323618e-08	1.3236465714384403e-08	4.162996579094494e-09	4.147853138793278e-09	4.147908652320359e-09	4.275703266845724e-09	1.2511037021673535e-08	1.2679092977424066e-08	4.644670253863691e-09	4.195866775215929e-09	4.148042116015787e-09	1.6618795835197715e-08	1.2440556400414128e-08	1.6577710488670732e-08	4.147834826963205e-09	4.283816296458721e-09	3.3113703890229115e-08	3.431038613075227e-08	4.022023322717981e-15	8.325456396731439e-09	4.164947023860307e-09	4.148039904042288e-09	4.207083192187649e-09	2.0872520784434652e-08	4.022023322717981e-15	1.246686245801071e-08	8.325278287784213e-09	8.423588635086725e-09	4.147839272838987e-09	4.998319684252882e-09	4.954892760792867e-08	4.022023322717981e-15	4.147853277610466e-09	8.31618549014068e-09	4.0220233227179815e-09
