node	human	monkey	mosquito
n78	0.999999943657874	2.8171062938292344e-08	2.8171062938292344e-08
n184	0.9999938190243199	3.090487840014697e-06	3.090487840014697e-06
KY014306	1.0	0.0	0.0
MF801410	1.0	0.0	0.0
n186	0.9999951985288857	2.4007355570792864e-06	2.4007355570792864e-06
KY785431	1.0	0.0	0.0
KU870645	1.0	0.0	0.0
n110	0.999999050609743	4.7469512839614407e-07	4.7469512839614407e-07
MF434517	1.0	0.0	0.0
MF801396	1.0	0.0	0.0
MF801418	1.0	0.0	0.0
n151	0.9999999771003429	1.1449828581025835e-08	1.1449828581025837e-08
KY014310	1.0	0.0	0.0
n156	0.9999982893250609	8.553374695536159e-07	8.553374695536159e-07
MF801385	1.0	0.0	0.0
MF801413	1.0	0.0	0.0
KY631493	1.0	0.0	0.0
KX827268	1.0	0.0	0.0
KY606272	1.0	0.0	0.0
n139	0.9839298378873889	5.226674797023786e-05	0.016017895364640815
MF801395	1.0	0.0	0.0
MF098771	1.0	0.0	0.0
n137	8.639302666655659e-06	1.8240727830039576e-07	0.9999911782900551
MH063263	1.0	0.0	0.0
MH063259	1.0	0.0	0.0
KY241713	1.0	0.0	0.0
KX813683	1.0	0.0	0.0
KY241759	1.0	0.0	0.0
KY241692	1.0	0.0	0.0
KY241693	1.0	0.0	0.0
KY241775	0.0	0.0	1.0
n449	0.9999999999709843	1.4507802139818389e-11	1.4507802139818389e-11
KY241774	0.0	0.0	1.0
n430	0.999999999998367	8.164994117271371e-13	8.164994117271371e-13
KY241677	1.0	0.0	0.0
KY558989	1.0	0.0	0.0
n205	0.9999982359954002	8.820022998703593e-07	8.820022998703593e-07
MF098767	1.0	0.0	0.0
n288	0.9999767642042834	1.1617897858289742e-05	1.1617897858289742e-05
n289	0.9999980549122066	9.725438966097788e-07	9.725438966097788e-07
n310	0.9999998806539733	5.96730134162792e-08	5.96730134162792e-08
n312	0.9999999999094404	4.527979283816379e-11	4.527979283816379e-11
n305	0.9999986065144959	6.967427520365222e-07	6.967427520365222e-07
n307	0.9999965485710773	1.72571446135005e-06	1.72571446135005e-06
KY693678	1.0	0.0	0.0
KY693679	1.0	0.0	0.0
n61	1.0	0.0	0.0
KY559018	1.0	0.0	0.0
KX766028	1.0	0.0	0.0
n86	1.0	0.0	0.0
KY441403	1.0	0.0	0.0
KY441402	1.0	0.0	0.0
KU758877	1.0	0.0	0.0
KY348640	1.0	0.0	0.0
KU937936	1.0	0.0	0.0
KY785456	1.0	0.0	0.0
n80	0.9999999893709263	5.314536970162321e-09	5.314536970162321e-09
KY785481	1.0	0.0	0.0
KY693677	1.0	0.0	0.0
KY765325	1.0	0.0	0.0
KY785418	1.0	0.0	0.0
KY014315	1.0	0.0	0.0
n111	0.9999998985497275	5.0725136281862194e-08	5.0725136281862194e-08
MF434516	1.0	0.0	0.0
KY785442	1.0	0.0	0.0
KY014319	1.0	0.0	0.0
n153	0.9999966394106184	1.680294690784102e-06	1.680294690784102e-06
n157	0.9999981350352163	9.324823918067987e-07	9.324823918067987e-07
KY328289	1.0	0.0	0.0
n140	0.0822267739118307	0.00025020993892474583	0.9175230161492446
KY120349	1.0	0.0	0.0
KX856011	0.0	0.0	1.0
KY648934	0.0	0.0	1.0
n450	1.0	0.0	0.0
KY241690	1.0	0.0	0.0
KY241675	1.0	0.0	0.0
KY241681	1.0	0.0	0.0
n206	1.0	0.0	0.0
KY559026	1.0	0.0	0.0
KU729217	1.0	0.0	0.0
KY120352	1.0	0.0	0.0
KY785426	1.0	0.0	0.0
MF073358	1.0	0.0	0.0
n311	0.9999989969514022	5.015242989941869e-07	5.015242989941869e-07
KX198135	1.0	0.0	0.0
n315	0.9999999951507106	2.424644725791527e-09	2.424644725791527e-09
n314	0.9999989878834408	5.060582796768602e-07	5.060582796768602e-07
KY785469	1.0	0.0	0.0
KU647676	1.0	0.0	0.0
n306	0.9999999882802745	5.859862785079721e-09	5.859862785079721e-09
KY075932	1.0	0.0	0.0
KY785451	1.0	0.0	0.0
KY559024	1.0	0.0	0.0
KY559023	1.0	0.0	0.0
KX056898	1.0	0.0	0.0
n87	1.0	0.0	0.0
n82	0.9999996579530205	1.710234896973912e-07	1.710234896973912e-07
KX377337	1.0	0.0	0.0
KY075933	1.0	0.0	0.0
n113	0.9999951154230213	2.442288489334325e-06	2.442288489334325e-06
KY785448	1.0	0.0	0.0
MF434522	1.0	0.0	0.0
MF434521	1.0	0.0	0.0
n154	0.9999998380049769	8.09975114957573e-08	8.09975114957573e-08
KY014312	1.0	0.0	0.0
KY785452	1.0	0.0	0.0
KX446950	0.0	0.0	1.0
KX446951	0.0	0.0	1.0
KY241694	1.0	0.0	0.0
KY241686	1.0	0.0	0.0
KY014302	1.0	0.0	0.0
KY785476	1.0	0.0	0.0
n209	0.9999997011447734	1.4942761324905474e-07	1.4942761324905474e-07
n285	0.9999960897005126	1.955149743768734e-06	1.955149743768734e-06
n218	0.9999322188617676	3.389056911623749e-05	3.389056911623749e-05
MF438286	1.0	0.0	0.0
n276	0.9999998288952103	8.555239483441014e-08	8.555239483441014e-08
n221	0.9999999999550114	2.2058638919413682e-11	2.29299504994874e-11
MF098766	1.0	0.0	0.0
MH063261	1.0	0.0	0.0
MF384325	0.0	0.0	1.0
MF783072	0.0	0.0	1.0
n271	1.0	0.0	0.0
KY415990	1.0	0.0	0.0
KY415986	1.0	0.0	0.0
KY415987	1.0	0.0	0.0
n275	1.0	0.0	0.0
KY317936	1.0	0.0	0.0
KY317939	1.0	0.0	0.0
KY785466	1.0	0.0	0.0
n317	0.9999999980230235	9.884882769943567e-10	9.884882769943567e-10
n320	0.9999999208838956	3.9558052249619093e-08	3.9558052249619093e-08
KY317940	1.0	0.0	0.0
KY317938	1.0	0.0	0.0
KU922960	1.0	0.0	0.0
KU922923	1.0	0.0	0.0
KY379148	1.0	0.0	0.0
KU955590	1.0	0.0	0.0
MF167360	1.0	0.0	0.0
n83	0.9999995019386416	2.490306791414262e-07	2.490306791414262e-07
KY075934	1.0	0.0	0.0
KY785414	1.0	0.0	0.0
KY693676	1.0	0.0	0.0
KY765317	1.0	0.0	0.0
KY765318	1.0	0.0	0.0
n210	0.9999998330950737	8.345246307765471e-08	8.345246307765471e-08
n213	0.9999974634099569	1.2682950216093852e-06	1.2682950216093852e-06
KX269878	1.0	0.0	0.0
n286	0.999995428015569	2.285992215522153e-06	2.285992215522153e-06
MH063260	1.0	0.0	0.0
MH063264	1.0	0.0	0.0
n277	0.9999966483538157	1.6758230920788635e-06	1.6758230920788635e-06
n281	0.9999996627997894	1.6860010534563817e-07	1.6860010534563817e-07
n239	0.9999959156719501	2.042164018178295e-06	2.042164031798793e-06
n237	0.9999898614708701	5.069264534550178e-06	5.069264595299582e-06
n224	0.9999998372529242	2.2543064751005127e-09	1.604927693323188e-07
KY785424	1.0	0.0	0.0
KY415988	1.0	0.0	0.0
KX673530	0.9300763580588282	0.03496182097058594	0.03496182097058594
KY415991	1.0	0.0	0.0
KY415989	1.0	0.0	0.0
KU820897	1.0	0.0	0.0
KX247646	1.0	0.0	0.0
n319	1.0	0.0	0.0
n321	0.9999999589555594	2.0522220303024794e-08	2.0522220303024794e-08
KX156775	1.0	0.0	0.0
KY785464	1.0	0.0	0.0
KY785462	1.0	0.0	0.0
KY785423	1.0	0.0	0.0
n211	0.9999999113482348	4.432588260964696e-08	4.432588260964696e-08
LC190723	1.0	0.0	0.0
n214	0.9999924118282633	3.794085868394456e-06	3.794085868394456e-06
KU853012	1.0	0.0	0.0
KX922707	1.0	0.0	0.0
n278	0.9999935488804115	3.2255597942299937e-06	3.2255597942299937e-06
n279	1.0	0.0	0.0
n282	0.999999894351584	5.28242080668778e-08	5.28242080668778e-08
n284	0.9999953178798198	2.3410600901125662e-06	2.3410600901125662e-06
n240	0.9999983403730207	8.298134895590691e-07	8.298134897739473e-07
MF098765	1.0	0.0	0.0
KY785430	1.0	0.0	0.0
n238	0.9999966492356084	1.6753821956528462e-06	1.6753821959793539e-06
KY325471	1.0	0.0	0.0
n236	0.9999935149128817	3.242296240483174e-06	3.242790877825934e-06
n227	0.9993582035328868	7.73312216527994e-06	0.0006340633449478195
n235	0.0026999022483217105	8.481651377919415e-05	0.9972152812378992
KY325482	1.0	0.0	0.0
KX702400	1.0	0.0	0.0
KX893855	1.0	0.0	0.0
KX156774	1.0	0.0	0.0
KX156776	1.0	0.0	0.0
n212	0.999998492375787	7.538121065476855e-07	7.538121065476855e-07
KY785419	1.0	0.0	0.0
MF098764	1.0	0.0	0.0
KY785413	1.0	0.0	0.0
KY785484	1.0	0.0	0.0
KY785435	1.0	0.0	0.0
MF664436	1.0	0.0	0.0
MF098768	1.0	0.0	0.0
MF098769	1.0	0.0	0.0
KY785415	1.0	0.0	0.0
KY785470	1.0	0.0	0.0
KY014314	1.0	0.0	0.0
KY785420	1.0	0.0	0.0
KY014318	1.0	0.0	0.0
n241	1.0	1.5639474977646973e-23	5.446639614060362e-20
KY785425	1.0	0.0	0.0
KY785453	1.0	0.0	0.0
KY014300	1.0	0.0	0.0
KY325464	1.0	0.0	0.0
KY325476	1.0	0.0	0.0
n228	0.9999926331317981	7.412219653157466e-07	6.625646236518738e-06
n229	0.9730417872042055	7.82027653323417e-05	0.026880010030462167
KY075937	0.0	0.0	1.0
KY785422	0.0	0.0	1.0
KY785465	1.0	0.0	0.0
KY785441	1.0	0.0	0.0
KY785443	1.0	0.0	0.0
n243	0.9999999318680028	3.400642572247795e-08	3.412557147264955e-08
n254	0.9999989774679497	5.112660252096718e-07	5.11266025209673e-07
KY325472	1.0	0.0	0.0
KX842449	1.0	0.0	0.0
KY075936	1.0	0.0	0.0
n263	3.191332712965706e-06	4.9690263799589876e-08	0.9999967589770232
KY325483	1.0	0.0	0.0
n261	0.9890719497946365	7.631123873529543e-05	0.01085173896662832
KX922704	1.0	0.0	0.0
KX922706	1.0	0.0	0.0
KY325478	1.0	0.0	0.0
KX922705	1.0	0.0	0.0
KY014298	1.0	0.0	0.0
n230	0.022924841705488516	1.4600626705771687e-05	0.9770605576678056
KY325473	1.0	0.0	0.0
n244	0.9999999854697378	6.4688888292502794e-09	8.061373376807585e-09
KY014326	1.0	0.0	0.0
KY325467	1.0	0.0	0.0
KX832731	1.0	0.0	0.0
KX838904	0.0	0.0	1.0
KY014324	0.0	0.0	1.0
n262	0.0014893750510191314	1.0573360499356495e-05	0.9985000515884815
KY325477	1.0	0.0	0.0
n231	0.018203775453166954	7.682247325823998e-07	0.9817954563221004
KX838906	0.0	0.0	1.0
n245	0.9999986094701072	1.1434252071574972e-08	1.3790956407841813e-06
n252	0.9999998998021422	5.009637081904285e-08	5.010148707484063e-08
KY785472	0.0	0.0	1.0
KY075938	0.0	0.0	1.0
n232	1.3943767666190503e-05	7.732479892451147e-08	0.9999859789075349
n233	0.024311075127191356	8.84492445071503e-06	0.9756800799483579
n246	0.9999995054637012	3.294756229406319e-09	4.912415426268085e-07
n250	0.9997307289132448	1.670471749750952e-06	0.0002676006150053758
KY785412	1.0	0.0	0.0
KY075935	1.0	0.0	0.0
KY014299	0.0	0.0	1.0
KX922708	0.0	0.0	1.0
KY785459	1.0	0.0	0.0
MF988743	0.0	0.0	1.0
n247	0.9994282716292139	3.7918633376570506e-06	0.0005679365074483569
n249	0.9999999795986098	4.296127259839071e-09	1.6105262947472015e-08
KX838905	0.0	0.0	1.0
n251	0.9999986847645034	3.0943503882229515e-08	1.284291992705594e-06
n248	0.0	0.0	1.0
KY325468	1.0	0.0	0.0
KX922703	1.0	0.0	0.0
KY785445	1.0	0.0	0.0
KY785474	1.0	0.0	0.0
KY325469	1.0	0.0	0.0
KY785468	0.0	0.0	1.0
KY075939	0.0	0.0	1.0
