node	Angola	Argentina	Australia	Brazil	Cambodia	Canada	Cape Verde	China	Colombia	Cuba	Dominican Republic	Ecuador	El Salvador	French Guiana	French Polynesia	Guatemala	Guinea	Haiti	Honduras	India	Indonesia	Italy	Jamaica	Japan	Martinique	Mexico	Micronesia	Nicaragua	Nigeria	Panama	Peru	Philippines	Portugal	Puerto Rico	Russia	Singapore	South Korea	Suriname	Taiwan	Thailand	USA	Venezuela	Vietnam
root	0.0045809195080634395	0.004448736999816891	0.004448777650862312	0.004997108150718242	0.006400478169412865	0.026710929880022084	0.004485971850558811	0.022960783798162087	0.00929351630806185	0.014373539559741641	0.00583191927390568	0.004467266216519813	0.004448753943158558	0.00444881423914179	0.004659707129912179	0.01368168441233403	5.082300884414509e-09	0.01361262694907519	0.02956379137677995	0.0045222876804039734	0.0044515972265718184	0.01790789445851804	0.017282555599878718	0.022228403938492906	0.004493183409939341	0.029218742242011018	0.11641553517828403	0.013938235974707563	5.082300884414509e-09	0.009049694191444135	0.00446874044551202	0.04098626679779762	0.004448712343219062	0.00927892391100627	0.02679761759950676	0.009077576041881906	0.030260864538654324	0.004946299394742639	0.008897112892973619	0.38800719286894003	0.0359026381296715	0.00892223340004559	0.00508235615494781
n2	0.004220284108417719	0.004098507740598602	0.0040985451913681855	0.004603708072014571	0.006290933206185808	0.024608098585250912	0.004132811257302797	0.021153183950094093	0.008561879141774077	0.013241974777970927	0.005372798231865002	0.004115578234558377	0.004098523350066407	0.00409857889921527	0.004292872087034217	0.012604586306334988	4.682193961045834e-09	0.012540965429730211	0.027236365693040863	0.004166315567117916	0.004101727548153839	0.016498085649720207	0.015921976935553635	0.020478460652444436	0.004139455082717506	0.02691848074057109	0.09572909636051198	0.012840940706312748	4.682193961045834e-09	0.008337252054956341	0.004116936404064964	0.045230242563623804	0.0040984850251049535	0.00854843553917654	0.024687960462868426	0.00836293905941549	0.032236338706294686	0.004556899263207765	0.008196682969744304	0.43548481995553523	0.033076183260198365	0.008219825684237875	0.004682256181257143
EU545988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n10	0.00022220188259533492	0.0002157902435942879	0.0002157922154121306	0.0002423895108105662	0.005118180612675897	0.0012956550977650352	0.0002175963556463437	0.0011137401957433365	0.0004507908981912614	0.0006972022852860141	0.00028288282287537513	0.00021668902097449525	0.00021579106544728256	0.0002157939901616233	0.00022605958469883096	0.0006636431895702593	2.4652186584920686e-10	0.000660293491258302	0.0014340199798344195	0.00021993656241062477	0.00022305825816073434	0.0008686395504214859	0.0008383068909182885	0.0010782099975893988	0.00021794615923227727	0.0014172830414973415	0.0023528859127674843	0.0006760874685063614	2.4652186584920686e-10	0.0004389640731978322	0.00021676052986192897	0.00117510302966745	0.00021578904760242504	0.00045008308001378894	0.0012998440747974433	0.0004403185570553	0.000993607317737098	0.00023992498350109627	0.0004315650060460565	0.970080237926513	0.0017414918049770535	0.000432781465589037	0.00024666232635175327
n3	0.005663761058888625	0.005500333139765568	0.005500383399938804	0.006178328717907859	0.006183085054081583	0.033024875907695914	0.005546369595392959	0.02838827095773453	0.01149032539713818	0.017771168756308225	0.007210473186439491	0.0055232423080731055	0.0055003540881883835	0.0055004286369860714	0.005761159595436534	0.01691577231561939	6.283659380618665e-09	0.016830390991947893	0.03655210489033418	0.0055910615214479	0.0055013035755291295	0.022140977395981	0.021367820419540676	0.027482772487717477	0.005555285829158081	0.036125492755048345	0.03310913145598393	0.01723296774898393	6.283659380618665e-09	0.011188868406469635	0.005525065016536603	0.1887038398108985	0.005500302654820703	0.011472283637169643	0.03313206066247526	0.011223340254721558	0.11792919269045692	0.006115509746075096	0.011000219081878256	0.13735737433500897	0.04438933349347698	0.011031278327537435	0.006283678127887975
n18	1.3810661574241233e-06	1.3412154705868168e-06	1.3412277261581734e-06	1.5065396673740537e-06	1.4260815316501665e-05	8.091096415025946e-06	1.3524411190938222e-06	6.93529181963779e-06	2.801830687909056e-06	4.333367790770862e-06	1.7582204463194115e-06	1.346801701488045e-06	1.341220578704462e-06	1.341238756876273e-06	1.4914775578815168e-06	4.124785708452576e-06	1.5322237688212103e-12	4.103966105476259e-06	8.912959872739261e-06	2.755075393732009e-06	1.8487714965177703e-05	5.398913240856654e-06	5.210384642380125e-06	6.701475383516449e-06	1.3546152766150739e-06	8.808933665372115e-06	6.971503193738419e-06	4.202131463994602e-06	1.5322237688212103e-12	2.7283226349735013e-06	1.3472461554379228e-06	3.8685700103836305e-06	1.3412080370589501e-06	2.7974313384566847e-06	8.079007435325433e-06	2.7416539573503312e-06	4.1718548777780645e-06	1.4912217266734563e-06	2.6872154049224344e-06	0.999825712454807	1.0824009982243846e-05	2.6898954621997445e-06	1.8635949820824824e-06
n11	0.00021825421221956278	0.00021195648331256606	0.0002119584200988114	0.00023808318414920773	0.011549505036430206	0.0012726272700032768	0.0002137305077199991	0.0010939502506393175	0.00044278208272277033	0.0006848156899277947	0.00027785708624958045	0.00021283929288549465	0.00021195729056440303	0.00021196016331785286	0.00022202289594428892	0.0006518528098986316	2.421421231781454e-10	0.0006485626228052141	0.0014085429761000843	0.00021570020996262545	0.00021504296301175444	0.000853207176130282	0.0008234134109871998	0.0010590543636262108	0.0002140740966454761	0.0013921033885994855	0.0011195071186668548	0.0006640760019981648	2.421421231781454e-10	0.00043116537479100363	0.00021290953133582476	0.0006193428292251583	0.0002119553085688654	0.0004420868397441163	0.0012767508593518036	0.00043249463055640213	0.0006639465378684517	0.000235662441983841	0.0004238966039729086	0.966132504960698	0.0017105522128914416	0.0004250926082718356	0.0002422017718389888
n5	5.452972228256344e-06	5.295626624330986e-06	5.295675013965718e-06	5.948389164990896e-06	5.3904876811139395e-06	3.179578353714988e-05	5.339949736025388e-06	2.7331740859709206e-05	1.1062688667964015e-05	1.7109777175314133e-05	6.9421201970615745e-06	5.317683179551947e-06	5.295646793114001e-06	5.295718567420767e-06	5.5467416568343e-06	1.62862161199083e-05	6.049799724612663e-12	1.6204012442537095e-05	3.5191741102584095e-05	5.382910655640022e-06	5.295726851073135e-06	2.1316954156683298e-05	2.057257185016002e-05	2.645994306105864e-05	5.348534133318384e-06	3.4781006238990096e-05	8.13791590952565e-06	1.6591606455249525e-05	6.049799724612663e-12	1.0772451035931675e-05	5.319438052070105e-06	2.415594696519264e-05	5.295597273947735e-06	1.104531837020006e-05	3.1898981044379473e-05	1.0805639701930317e-05	0.999443877544411	5.887908133879231e-06	1.059082245636608e-05	2.0952382046932202e-05	4.273729068970246e-05	1.0620726004643871e-05	6.049801654595771e-06
KU681082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n32	3.221960288364216e-06	3.1289905709009202e-06	3.12901916255565e-06	3.5146838947802675e-06	8.932960690316065e-06	1.8804089907737984e-05	3.1551794638125863e-06	1.6160630108709223e-05	6.536534953546671e-06	1.010953665158324e-05	4.1018429318382495e-06	3.1420229763570965e-06	3.129002487891365e-06	3.1290448966835686e-06	3.728436669369433e-06	9.62292478112259e-06	3.5746036563790616e-12	9.574353658263272e-06	2.079350261924539e-05	1.0424526665054176e-05	9.237503752453474e-05	1.2595402449661132e-05	1.2155574383317601e-05	1.5634231043552627e-05	3.160251667744646e-06	2.0550814528393184e-05	5.652622137171453e-06	9.803368673321675e-06	3.5746036563790616e-12	6.365044235191028e-06	3.1430598658419707e-06	4.261799092997507e-06	3.1289732288413374e-06	6.526271484882278e-06	1.8847932074859993e-05	6.410291945340907e-06	6.954154504178279e-06	3.478947882879915e-06	6.283197231283978e-06	0.9995815071281093	2.5251889734734564e-05	6.275395506920052e-06	5.2993621678332866e-06
n19	2.955138924872402e-07	2.8698683422701384e-07	2.8698945661508816e-07	3.223621105324192e-07	3.9506997795910777e-07	2.713967558958096e-06	2.893888444914504e-07	1.7888831048209063e-06	5.99522251865546e-07	9.272331933887792e-07	3.762155528534469e-07	2.8818214904164235e-07	2.86987927237454e-07	2.869918169152086e-07	3.0131091690170207e-07	8.826018028376155e-07	3.278578710018808e-13	8.781469243493644e-07	1.9071522760997526e-06	3.0320534450331034e-07	4.285288337443252e-07	1.1552334827914325e-06	1.1148930402416886e-06	1.4339484352243672e-06	2.8985406025865435e-07	1.8848932486849723e-06	3.334660977241881e-07	8.991518755222083e-07	3.278578710018808e-13	5.837933523227033e-07	2.882772511597103e-07	3.0784927147558787e-07	2.8698524363648126e-07	5.985809002336252e-07	1.7287071454269146e-06	5.856326108924007e-07	5.893884458609218e-07	3.1908445127113606e-07	5.739907167077769e-07	0.9999699587951746	2.316069585065738e-06	5.755708907537132e-07	3.3059329451384945e-07
n13	2.4956841598695904e-12	2.4236711521181835e-12	2.4236932988007348e-12	2.722423660784835e-12	0.9999999996336992	1.4552107421586347e-11	2.443956692396319e-12	1.2509030183479156e-11	5.063106085730959e-12	7.830701879254598e-12	3.177228617072441e-12	2.4337658661900597e-12	2.423680382847809e-12	2.4237132320890996e-12	2.5386017899348856e-12	7.453779313976885e-12	2.768836647445572e-18	7.416156819874507e-12	1.6106348455773197e-11	2.4636475580532266e-12	2.4240714146335353e-12	9.75621782004054e-12	9.415533317440135e-12	1.2110030641071954e-11	2.4478855487061205e-12	1.591836574651506e-11	2.541334038536772e-12	7.593548561019685e-12	2.768836647445572e-18	4.930271838545955e-12	2.434569025891401e-12	2.4764758970504036e-12	2.423657719207928e-12	5.055156150325626e-12	1.4599337457820573e-11	4.945461533211342e-12	4.9055516531054985e-12	2.694743059270687e-12	4.847145242902372e-12	1.2869057990280824e-10	1.9559751076182908e-11	4.860831221320994e-12	2.768844379673683e-12
MG645981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
