node	Angola	Argentina	Australia	Brazil	Cambodia	Canada	Cape Verde	China	Colombia	Cuba	Dominican Republic	Ecuador	El Salvador	French Guiana	French Polynesia	Guatemala	Guinea	Haiti	Honduras	India	Indonesia	Italy	Jamaica	Japan	Martinique	Mexico	Micronesia	Nicaragua	Nigeria	Panama	Peru	Philippines	Portugal	Puerto Rico	Russia	Singapore	South Korea	Suriname	Taiwan	Thailand	USA	Venezuela	Vietnam
root	0.0048108945276089795	0.004702545769641482	0.0047024697515833476	0.005375851864462337	0.006801549740012273	0.02821840428128498	0.004742142608441682	0.01451551230830164	0.010009562726635194	0.015224326567633527	0.0174673505701218	0.004722229237552755	0.004702577869071289	0.004702534802040836	0.004921912707217653	0.014459756317239508	5.366224439050854e-09	0.01435493194128467	0.005318684378800098	0.004780090752534677	0.004705446477418481	0.018895833478614087	0.017540449237409623	0.023511146268952586	0.0048002914654087766	0.025348192353022377	0.10586264559567916	0.04791757625734593	5.366224439050854e-09	0.009568924978557092	0.004723890799744231	0.03812059837907408	0.004702534978741438	0.009803789328934087	0.028294072993731774	0.009599950103553684	0.028376814202438372	0.005108507746264635	0.009403038229095863	0.3863114761994369	0.028078634635725797	0.0094265205711003	0.005366326265833106
n2	0.004495762020189301	0.00439451053188302	0.004394439493306622	0.005023712430134156	0.0067129416343381845	0.026369989333409092	0.004431513622051813	0.013564689178851494	0.009353897011638438	0.014227073317224342	0.01632317042824769	0.0044129046552531005	0.004394540528673999	0.004394500282703339	0.004599512050523482	0.013512585424429813	5.01471563894105e-09	0.01341462745725691	0.0049702896395585035	0.004467028429454932	0.004397716632602377	0.017658082089610106	0.01639148084541295	0.021971073745666817	0.004485853500253184	0.023687786087842132	0.08982769087362824	0.044778786606317136	5.01471563894105e-09	0.008942122768594317	0.004414457378587935	0.0413723132309381	0.004394500447829393	0.009161602580563115	0.026440699963735	0.008971115902702376	0.029773441769248957	0.004773880402843468	0.008787102533976765	0.4262493467535473	0.02623937366525624	0.008809046409743023	0.005014828312541578
EU545988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n10	0.0002668560968274859	0.0002608460863229151	0.00026084186966795293	0.00029819378442831287	0.005542508175169713	0.0015652715926508785	0.0002630424882162195	0.0008051627271840995	0.0005552216588517275	0.0008444800320086933	0.0009688986046793922	0.0002619379110113773	0.0002608478668501122	0.0002608454779597337	0.00027307174612938115	0.0008020699912980455	2.9765975959092295e-10	0.0007962554751702892	0.0002950227541756816	0.0002659059851147374	0.0002681762638398746	0.0010481352978052511	0.0009729533235936758	0.0013041426522926852	0.00026626795427376183	0.0014060419812033903	0.0024656847485981606	0.002657945896773567	2.9765975959092295e-10	0.000530779869722458	0.0002620300764077518	0.0012151631826358596	0.00026084548776116105	0.000543807589092701	0.001569447394684793	0.0005325048117291771	0.0010647497561941358	0.00028336444084520125	0.0005215823367404055	0.96560079907016	0.001557497218060792	0.000522880822232045	0.00029791890631694135
n3	0.006047265939008735	0.005911072191706528	0.005910976637457506	0.006757413966686318	0.006609958735310358	0.035470359054757865	0.0059608451836511	0.01824591303457258	0.012581961087231763	0.019136888362121855	0.02195635625375475	0.005935814194337911	0.005911112540499756	0.0059110584054974475	0.0061867935165567925	0.01817582808390265	6.745312349941843e-09	0.01804406446392477	0.006685554775660601	0.006008260941204317	0.005912026294375313	0.023751950812606108	0.02204824084576569	0.02955337166391612	0.006033937952596956	0.03186252771749246	0.03078634237844822	0.06023210966649853	6.745312349941843e-09	0.012028082046628776	0.005937902768175561	0.17673741199029513	0.005911058627609059	0.012323305144572704	0.03556548224220972	0.01206707894098072	0.10861793659568446	0.006421363992883464	0.011819561860352969	0.1310536943925214	0.03529467750166742	0.011849080549540005	0.006745345156710836
n18	1.5995228230643387e-06	1.5634991043515073e-06	1.5634738299221328e-06	1.7873594403854244e-06	1.4844088246249318e-05	9.434383131928574e-06	1.5766642334181794e-06	4.826107305484225e-06	3.327972363198816e-06	5.061773371036134e-06	5.807532411079823e-06	1.5700434498948261e-06	1.5635097767473141e-06	1.5634954578513715e-06	1.7767637512051264e-06	4.807569592856681e-06	1.7841585207675354e-12	4.772717658192305e-06	1.7683524350293122e-06	3.4383295566096272e-06	1.904043713899571e-05	6.282473402069775e-06	5.831836204478631e-06	7.816981438303925e-06	1.5959975244143132e-06	8.427749134678111e-06	7.105552112239477e-06	1.593160199411879e-05	1.7841585207675354e-12	3.1814694351654113e-06	1.5705958849216082e-06	3.96227622851769e-06	1.5634955166006634e-06	3.2595569689070603e-06	9.407193454605854e-06	3.2015486659670008e-06	4.50123707422782e-06	1.6984730563220921e-06	3.1362108199697885e-06	0.9998049603395569	9.33556466112134e-06	3.134122918103999e-06	2.4021253024512915e-06
n11	0.00026321131060407557	0.0002572833863015816	0.0002572792272387324	0.0002941209803578347	0.012480002797026971	0.001543880430058106	0.00025944978919746235	0.0007941656165670635	0.0005476383048374146	0.0008329459159693722	0.0009556651491646025	0.00025836029857983605	0.00025728514250990226	0.0002572827862475742	0.00026930909743822575	0.0007911151220286212	2.9359424936305907e-10	0.0007853800219926534	0.00029099326081654265	0.00026183977950437244	0.0002604078224222106	0.0010338196080416477	0.0009596644877303977	0.0012863303482569706	0.00026263120104604736	0.0013868379139043898	0.0011968846825452543	0.0026216430177976096	2.9359424936305907e-10	0.0005235303476773332	0.00025845120515855	0.0006639726070328119	0.00025728279591513334	0.0005363801312512891	0.0015480114960468505	0.0005252294361443414	0.0007474765206530495	0.0002794941795977521	0.0005144561121657031	0.9611346186719419	0.0015362245378751948	0.0005157391873208977	0.0002937046858450641
n5	5.017179940475888e-06	4.904185317141218e-06	4.90410603951952e-06	5.60636197334288e-06	4.983102729745498e-06	2.9428366989582407e-05	4.945480021108331e-06	1.5137920143748594e-05	1.0438760824375946e-05	1.587712751215679e-05	1.8216329705575728e-05	4.924712788653365e-06	4.904218792956246e-06	4.904173879262951e-06	5.132934929379435e-06	1.5079773402365487e-05	5.596321735425435e-12	1.4970454282335869e-05	5.546743214156617e-06	4.984745456489655e-06	4.9042816261327485e-06	1.9706064255495727e-05	1.8292562756432956e-05	2.4519276145316063e-05	5.00612223162919e-06	2.6435092573961504e-05	6.901639194902553e-06	4.997222471099639e-05	5.596321735425435e-12	9.979229055806354e-06	4.926445596647612e-06	1.8621441315124086e-05	4.904174063540265e-06	1.0224164109086352e-05	2.950728905899838e-05	1.0011582864776632e-05	0.9994991734905804	5.32755445858068e-06	9.806227622265651e-06	1.7164792796248216e-05	2.9282612961446667e-05	9.830718517396635e-06	5.5963243697729666e-06
KU681082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n32	3.135953767871211e-06	3.0653272567634713e-06	3.065277704836512e-06	3.5042179397470176e-06	9.125463384908607e-06	1.841783871011821e-05	3.0911382270765097e-06	9.461852729175755e-06	6.5246755602716365e-06	9.923889203781892e-06	1.1385991424410823e-05	3.078157811456967e-06	3.0653481805911028e-06	3.0653201075964347e-06	3.812471358515084e-06	9.425508508930742e-06	3.4979423581850484e-12	9.357179345850191e-06	3.4669536449192277e-06	1.1076446028139287e-05	7.830523862715867e-05	1.2317139744856834e-05	1.143364036782292e-05	1.532565674482064e-05	3.129042223112356e-06	1.6523072551684425e-05	5.5891949768947025e-06	3.1234794890870844e-05	3.4979423581850484e-12	6.237448393177916e-06	3.079240891159714e-06	4.157785368568091e-06	3.0653202227777007e-06	6.390543361333331e-06	1.8443327806069073e-05	6.299708252904028e-06	6.78037829305243e-06	3.3299512228258785e-06	6.1719175564558146e-06	0.9996045317123541	1.830289555866575e-05	6.144622903954908e-06	6.158349797059375e-06
