name,date
KY325476,2016.775956284153
KY606271,2016.1748633879781
KY014296,2016.295081967213
KY014297,2016.27868852459
KY014299,2016.6748633879781
KY014300,2016.3005464480875
KY014302,2016.3032786885246
KY014303,2016.275956284153
KY014306,2016.4398907103825
KY014310,2016.3524590163934
KY014312,2016.363387978142
KY014314,2016.450819672131
KY014315,2016.4289617486338
KY014317,2016.2185792349726
KY014318,2016.3196721311476
KY014319,2016.327868852459
KY014320,2016.224043715847
KY014324,2016.639344262295
KY785415,2016.275956284153
KY785418,2016.363387978142
KY785420,2016.295081967213
KY785422,2016.688524590164
KY785435,2016.5136612021859
KY785441,2016.448087431694
KY785442,2016.4234972677596
KY785448,2016.4398907103825
KY785450,2016.27868852459
KY785455,2016.2622950819673
KY785464,2016.2814207650274
KY785466,2016.3224043715848
KY785468,2016.75956284153
KY785469,2016.25956284153
KY785476,2016.295081967213
KY317936,2016.0409836065573
KY317937,2016.016393442623
KY317938,2016.0245901639344
KY317939,2016.0136612021859
KY317940,2016.0218579234972
KY348640,2016.0573770491803
KY553111,2016.2486338797814
MF099651,2016.5819672131147
KU729217,[2015.0:2015.9972602739726]
KU729218,[2015.0:2015.9972602739726]
KU758877,2015.9150684931508
KU761561,2016.0846994535518
KU820898,2016.120218579235
KU820899,2016.1284153005465
KU870645,2016.0874316939892
KU922923,2016.1502732240438
KU922960,2016.1502732240438
KU937936,2016.1120218579235
KU955590,2016.1530054644809
KU963574,1968.688524590164
KU991811,2016.1775956284152
KU997667,2016.1256830601094
KX013000,2016.1284153005465
KX051560,2013.517808219178
KX051561,2013.7205479452055
KX051562,2015.041095890411
KX056898,2016.1502732240438
KX156775,2015.9424657534246
KX156776,2015.9616438356165
KX198135,[2016.0:2016.9972677595629]
KX247646,2016.1065573770493
KX262887,2016.0136612021859
KX377336,1966.495890410959
KX446950,[2016.0:2016.9972677595629]
KX446951,[2016.0:2016.9972677595629]
KX520666,2015.5808219178082
KX548902,2015.7643835616439
KX673530,2016.3032786885246
KX694532,2013.1150684931506
KX766028,2016.4289617486338
KX806557,2016.0846994535518
KX811222,2016.450819672131
KX813683,2016.6530054644809
KX827309,2016.655737704918
KX856011,[2016.0:2016.9972677595629]
KX906952,2016.2896174863388
KY003153,2016.2486338797814
KY003154,2016.2486338797814
KY120349,2016.1693989071039
KY120352,2016.22131147541
KY120353,2016.3224043715848
KY126351,2016.3306010928961
KY241671,2016.6748633879781
KY241673,2016.6748633879781
KY241678,2016.6830601092897
KY241679,2016.6830601092897
KY241680,2016.6830601092897
KY241682,2016.6857923497269
KY241683,2016.6857923497269
KY241687,2016.6994535519125
KY241688,2016.6994535519125
KY241689,2016.6994535519125
KY241690,2016.6994535519125
KY241691,2016.6994535519125
KY241696,2016.6612021857923
KY241697,2016.6530054644809
KY241698,2016.6502732240438
KY241704,2016.6530054644809
KY241706,2016.655737704918
KY241713,2016.655737704918
KY241714,2016.655737704918
KY241716,2016.655737704918
KY241720,2016.6584699453551
KY241721,2016.655737704918
KY241722,2016.655737704918
KY241725,2016.6502732240438
KY241726,2016.655737704918
KY241727,2016.655737704918
KY241730,2016.6530054644809
KY241733,2016.655737704918
KY241734,2016.655737704918
KY241736,2016.6584699453551
KY241738,2016.6612021857923
KY241740,2016.6584699453551
KY241749,2016.655737704918
KY241751,2016.655737704918
KY241754,2016.6830601092897
KY241756,2016.6775956284152
KY241767,2016.6830601092897
KY241773,2016.6830601092897
KY241776,2016.6775956284152
KY241777,2016.6803278688524
KY241778,2016.6803278688524
KY241779,2016.6803278688524
KY241780,2016.6803278688524
KY241781,2016.6803278688524
KY241783,2016.6830601092897
KY241787,2016.6830601092897
KY241788,2016.363387978142
KY272987,2016.6612021857923
KY272991,2016.1147540983607
KY288905,1962.8328767123287
KY328290,2016.8387978142077
KY415988,2014.4246575342465
KY558996,2015.3616438356164
KY558999,2016.5218579234972
KY559005,2016.295081967213
KY559007,2016.295081967213
KY559013,2016.311475409836
KY559015,2016.311475409836
KY606272,2016.5928961748634
KY606273,2016.4945355191257
KY631492,2016.01912568306
KY631493,2015.786301369863
KY648934,[2016.0:2016.9972677595629]
KY693676,2016.6502732240438
KY693677,2016.6502732240438
KY693678,2016.4890710382513
KY693679,2016.5245901639344
KY693680,2016.7978142076502
KY765323,2016.4945355191257
KY765324,2016.5136612021859
LC190723,2016.3825136612022
MF098764,2016.3579234972678
MF098765,2016.3907103825136
MF098766,2016.4125683060108
MF098771,2017.0794520547945
MF159531,2017.295890410959
MF167360,2016.1530054644809
MF352141,2015.3616438356164
MF384325,2016.3743169398906
MF434516,2016.5928961748634
MF434517,2016.6311475409836
MF434521,2016.5464480874316
MF434522,2016.6584699453551
MF438286,2017.1150684931506
MF593625,2016.7021857923498
MF664436,2016.6475409836066
MF794971,2016.3306010928961
MF801378,2016.551912568306
MF801381,[2016.0:2016.9972677595629]
MF801387,2016.24043715847
MF801395,2016.3524590163934
MF801396,2016.3743169398906
MF801397,2016.3825136612022
MF801398,2016.3825136612022
MF801402,2016.3989071038252
MF801403,2016.396174863388
MF801406,2016.5136612021859
MF801410,2016.5081967213114
MF801412,2016.5136612021859
MF801413,2016.5136612021859
MF801414,2016.5081967213114
MF801417,2016.4972677595629
MF801418,2016.4945355191257
MF801426,2016.5628415300546
MF988743,2016.6666666666667
MG494697,2016.896174863388
MG645981,2006.8219178082193
HQ234499,[1966.0:1966.9972602739726]
HQ234500,[1968.0:1968.9972677595629]
HQ234501,[1984.0:1984.9972677595629]
J860885,[1962.8328767123287:2019.0]
KF993678,2013.1342465753426
KU940227,2015.5342465753424
KX101060,2015.3287671232877
KX101061,2015.3287671232877
KX101066,2015.3287671232877
KY325467,2016.5737704918033
KY325471,2016.6010928961748
KY325477,2016.7540983606557
KY325478,2016.7349726775956
KY325483,2016.6448087431695
KY785465,2016.2650273224044
MG548660,2016.9125683060108
MG807646,2016.860655737705
MG807647,2017.682191780822
KY558995,2015.3616438356164
KY559001,2015.6328767123289
KY559003,2015.654794520548
KY559006,2016.295081967213
KY559009,2016.2978142076502
KY559010,2016.2978142076502
KY559011,2016.2978142076502
KY559012,2016.2978142076502
KY559014,2016.311475409836
KY559017,2016.379781420765
KY559018,2016.1502732240438
KY559019,2016.3934426229507
KY559021,2016.188524590164
KY559023,2016.22131147541
KY559024,2016.1693989071039
KY559025,2016.0382513661202
KY559026,2016.0382513661202
KY559031,[2016.0:2016.9972677595629]
KY606274,2016.5136612021859
KY765319,2016.4071038251366
LC369584,[2017.0:2017.9972602739726]
MF073357,2016.0846994535518
MF073358,2015.4136986301369
MF073359,2015.1616438356164
MF098767,2016.5628415300546
MF434518,2016.6502732240438
MF510857,1984.4453551912568
MF783072,2016.4863387978141
MF801377,2016.1420765027322
MF801380,2016.275956284153
MF801382,[2016.0:2016.9972677595629]
MF801383,2016.4207650273224
MF801384,2016.0901639344263
MF801385,2016.1147540983607
MF801386,2016.1475409836066
MF801389,2016.3551912568305
MF801391,2016.5109289617487
MF801393,2016.3060109289618
MF801399,2016.3825136612022
MF801400,2016.3825136612022
MF801401,2016.3907103825136
MF801404,2016.516393442623
MF801407,2016.5081967213114
MF801408,2016.5081967213114
MF801411,2016.5081967213114
MF801415,2016.5081967213114
MF801419,2016.4972677595629
MF801422,2016.4972677595629
MF801423,2016.4945355191257
MH063265,2017.5397260273974
MH063264,2017.613698630137
MH063263,2017.5917808219178
MH063262,2017.5397260273974
MH063261,2017.7287671232878
MH063260,2017.6
MH063259,2017.5643835616438
KY558989,2015.145205479452
KY559032,[2016.0:2016.9972677595629]
KY014298,2016.5928961748634
KY014301,2016.2814207650274
KY014307,2016.2377049180327
KY014308,2016.224043715847
KY014309,2016.2377049180327
KY014313,2016.25956284153
KY014326,2016.5928961748634
KY785410,2016.2349726775956
KY785412,2016.5546448087432
KY785413,2016.7622950819673
KY785414,2016.4043715846994
KY785419,2016.448087431694
KY785423,2016.25956284153
KY785424,2016.5218579234972
KY785425,2016.2568306010928
KY785426,2016.2568306010928
KY785427,2016.2431693989072
KY785429,2016.2841530054645
KY785430,2016.74043715847
KY785431,2016.448087431694
KY785433,2016.2677595628415
KY785437,2016.1994535519125
KY785443,2016.5819672131147
KY785445,2016.5464480874316
KY785451,2016.22131147541
KY785452,2016.431693989071
KY785453,2016.3551912568305
KY785456,2016.2868852459017
KY785459,2016.620218579235
KY785462,2016.483606557377
KY785470,2016.4617486338798
KY785472,2016.7185792349726
KY785474,2016.5901639344263
KY785479,2016.2431693989072
KY785480,2016.2431693989072
KY785481,2016.27868852459
KY785484,2016.4289617486338
MF988734,2017.5808219178082
MH013290,2017.7479452054795
KY241674,2016.6775956284152
KY241766,2016.704918032787
KY241769,2016.691256830601
KY325482,2016.6448087431695
KY379148,2016.1612021857923
KY441401,2016.1612021857923
KY441402,2016.25956284153
KY441403,2016.0273224043715
MH513600,2015.9424657534246
MH763832,[1962.8328767123287:2019.0]
MH763833,[1962.8328767123287:2019.0]
MK238035,2018.7123287671234
MK238038,2018.786301369863
MK238037,2018.772602739726
MK238036,2018.772602739726
