node	Angola	Argentina	Australia	Brazil	Cambodia	Canada	Cape Verde	China	Colombia	Cuba	Dominican Republic	Ecuador	El Salvador	French Guiana	French Polynesia	Guatemala	Guinea	Haiti	Honduras	India	Indonesia	Italy	Jamaica	Japan	Martinique	Mexico	Micronesia	Nicaragua	Nigeria	Panama	Peru	Philippines	Portugal	Puerto Rico	Russia	Singapore	South Korea	Suriname	Taiwan	Thailand	USA	Venezuela	Vietnam
n93	8.705688427447312e-08	8.59457736645421e-08	8.594830815097915e-08	0.9999889205904796	8.605222086459084e-08	5.147968307976257e-07	8.619047664555892e-08	4.87653679276219e-07	5.506250368358267e-07	2.6997835121064104e-07	4.602994826596176e-07	8.603159594277034e-08	8.595541680445799e-08	8.595405339719782e-08	8.817430489451016e-08	2.612565056634532e-07	9.213177014914008e-14	3.4389106728929494e-07	9.500153256990033e-08	8.641465847646225e-08	8.595609668911221e-08	3.4289070791125863e-07	3.4304856701177734e-07	4.2949560915820175e-07	8.729420968715509e-08	1.1251659752056382e-06	8.59476552733214e-08	1.0528086314885724e-06	9.213177014914008e-14	1.7376771773425396e-07	8.608823409515519e-08	8.595494132932473e-08	8.595544143296392e-08	1.7661677970649059e-07	5.151174726446551e-07	3.6408003230234897e-07	1.7152083196377377e-07	1.7384450318598456e-07	1.7133476814278225e-07	1.0219159392871327e-07	1.3096037641228058e-06	1.7136785367553366e-07	9.213177014914008e-08
n9393	1.0581546089200737e-13	1.0446487143361082e-13	1.0446795203651318e-13	0.9999999999849781	1.0459425526010652e-13	6.257222717385471e-13	1.047623015963948e-13	5.92730471059038e-13	6.692706190534044e-13	3.281517234245739e-13	1.5532682723801872e-12	1.0456918621973833e-13	1.0447659242149505e-13	1.0447493523513125e-13	1.0717359367204646e-13	3.175505450896607e-13	1.1198379062997034e-19	4.179907236830714e-13	1.1547191284409858e-13	1.0503478883042892e-13	1.0447741880375872e-13	4.1677481265735077e-13	4.1696668632300276e-13	5.220408366691487e-13	1.0610386064427902e-13	1.367610225956076e-12	1.0446715848055727e-13	1.2796617406915445e-12	1.11983790629974e-19	2.11210179610152e-13	1.0463802841311229e-13	1.044760144937326e-13	1.0447662248620147e-13	2.1467314096293678e-13	1.1367689761903188e-12	4.425298900032002e-13	2.592489537924574e-13	2.1130351034651048e-13	2.0825299212505741e-13	1.2421124700124046e-13	1.5917896019185317e-12	2.0829320673687392e-13	1.11983790629974e-13
KY441401	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MH513600	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n129129	1.5720353235258538e-13	1.5519724325509758e-13	1.5520181992351683e-13	0.9999999999799836	1.5538946110706862e-13	9.295983452091816e-13	1.5563911754948676e-13	8.805843901329113e-13	9.942952566855865e-13	4.875154886613616e-13	8.311893383689584e-13	1.55352217461153e-13	1.5521465642932892e-13	1.552121944461599e-13	1.592214307008803e-13	4.717659488375234e-13	1.6636765408812506e-19	6.20983945431288e-13	1.7154974970393393e-13	1.5604393561833375e-13	1.5521588413628376e-13	6.191775387737414e-13	6.194625940612632e-13	7.755650067412663e-13	1.5763219199652408e-13	2.0317771323803534e-12	1.5520064098465406e-13	1.9011173012413064e-12	1.6636765408812506e-19	3.1378239568064073e-13	1.5545449227574617e-13	1.5521379783644214e-13	1.5521470068235478e-13	3.1892711129729785e-13	9.30177346500186e-13	6.574403246178804e-13	3.0972506436243543e-13	3.1392105201596087e-13	3.0938907820293913e-13	1.8453325841807892e-13	2.3648270913431042e-12	3.192224126207098e-13	1.6636765408812509e-13
n144144	1.9819624971951158e-09	1.9566679653850174e-09	1.956725666284185e-09	0.9999997381278138	1.9590913751404897e-09	1.1721622139359602e-08	1.9686343625392013e-09	1.1107940067455997e-08	1.2535697387956394e-08	6.146410331044184e-09	1.0479337936930288e-08	1.9586218213820027e-09	1.956887504079646e-09	1.956865456198705e-09	2.0074033940351586e-09	5.947846107888449e-09	2.0975002674204905e-15	7.829129999729486e-09	2.162834163442908e-09	1.9673427414888512e-09	1.956902982543174e-09	7.806355509892253e-09	7.809949378815174e-09	9.778029376912958e-09	1.9873668753641888e-09	2.5615875284562392e-08	1.95671080267026e-09	2.39685657023518e-08	2.0975002674204905e-15	3.956049404311243e-09	1.9599112634441356e-09	1.9568766792662557e-09	1.9568880620050075e-09	4.0218013910124774e-09	1.1727323100914503e-08	8.288758197964196e-09	3.9048961102914735e-09	1.357795896596337e-08	3.900660124256472e-09	2.326525315280756e-09	2.98148428171497e-08	3.9014133596896085e-09	2.0975002674204906e-09
KY559004	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
n164	1.1764642212439128e-07	1.1614497536594804e-07	1.1614840040771851e-07	0.9999850170940541	1.1628882545770113e-07	6.962926065723029e-07	1.1647566087252226e-07	6.59003021925408e-07	7.441008337010736e-07	3.6484201158149216e-07	6.220372424439135e-07	1.1626095342694412e-07	1.1615800686476673e-07	1.161561643901936e-07	1.191565568989405e-07	3.530555269990437e-07	1.2450457675974975e-13	4.647258129850806e-07	1.3751131688524144e-07	1.1677861460855342e-07	1.1615892564393468e-07	4.633739522668023e-07	4.6358727911883106e-07	5.804096562114292e-07	1.1796721818198492e-07	1.5205212414857374e-06	1.1614751812513216e-07	1.4234701006469936e-06	1.2450457675974975e-13	2.3482536063280968e-07	1.1633749283945129e-07	1.1615736431952821e-07	1.161580399824078e-07	2.3867551193720134e-07	6.96116907293574e-07	4.920086768668429e-07	2.3178897521693038e-07	2.3492912657753814e-07	2.3153753322350623e-07	1.3809917176129946e-07	1.7697658702436963e-06	2.3158224418743778e-07	1.2450457675974976e-07
n164164	3.8845043508871095e-15	3.834928882628233e-15	3.835041972252372e-15	0.9999999999995056	3.839678591945356e-15	2.297372589115181e-14	3.845847610676798e-15	2.175926866020841e-14	2.456906783747633e-14	1.204652343677931e-14	2.05387153391919e-14	3.838758300254469e-15	3.835359162724693e-15	3.83529832704124e-15	3.934366684107579e-15	1.1657351800146147e-14	4.110950094319398e-21	1.534453330506991e-14	4.288776812460525e-15	3.855850678211536e-15	3.835389499403114e-15	1.5299896938343917e-14	1.5306940663685522e-14	1.916423631197554e-14	3.895096544503948e-15	5.020527842251515e-14	3.8350128406350775e-15	4.698065455871076e-14	4.110950094319398e-21	7.753573110045854e-15	3.841285514219243e-15	3.835337946866788e-15	3.835360256218388e-15	7.880699198739563e-15	2.2984712210362582e-14	1.624537160970982e-14	7.653316322410764e-15	7.756999302330267e-15	7.645014093581235e-15	4.559822762765126e-15	5.843495364222914e-14	7.646490381009176e-15	4.110950094319398e-15
n165	0.00016129700820955632	0.00015923847667285236	0.00015924317251469106	0.21651595524304762	0.00015943569975037113	0.04533936730959698	0.00015969185708090497	0.0009035142243869998	0.0010201860465872692	0.0005002100690748522	0.0008528329581926488	0.0001593974863045898	0.0001592563432746121	0.0001592538171830373	0.0001633674512942583	0.00048405042166588225	1.706997576051325e-10	0.0006371539560547866	0.6654869525629148	0.00016010721634441644	0.00015925760295024287	0.0006353005117643707	0.0006355929897027701	0.000795760205812762	0.00016173682986669573	0.0020846832631375165	0.0001592419628770412	0.05521047642996213	1.706997576051325e-10	0.0003219530814269297	0.00015950242428761213	0.00015925546232453526	0.00015925638867995745	0.0003272317620305532	0.0009543985484898445	0.0006745596352080707	0.00031779009988861645	0.00032209534785660723	0.00031744536487208146	0.00018933838223965033	0.0024264056224324987	0.0003175066650339231	0.0001706997576051381
